"ML_Model","LLM_Model","Disease","AUC","Seed"
"NNET","DESeq","MECFS",0.65546218487395,64
"NNET","DESeq","MECFS",0.565826330532213,65
"NNET","DESeq","MECFS",0.549019607843137,66
"NNET","DESeq","MECFS",0.570028011204482,67
"NNET","DESeq","MECFS",0.605042016806723,68
"NNET","DESeq","MECFS",0.621848739495798,69
"NNET","DESeq","MECFS",0.574229691876751,70
"NNET","DESeq","MECFS",0.694677871148459,71
"NNET","DESeq","MECFS",0.663865546218487,72
"NNET","DESeq","MECFS",0.630252100840336,73
"NNET","DESeq","MECFS",0.630252100840336,74
"NNET","DESeq","MECFS",0.554621848739496,75
"NNET","DESeq","MECFS",0.69327731092437,76
"NNET","DESeq","MECFS",0.624649859943978,77
"NNET","DESeq","MECFS",0.677871148459384,78
"NNET","DESeq","MECFS",0.586834733893557,79
"NNET","DESeq","MECFS",0.703081232492997,80
"NNET","DESeq","MECFS",0.544817927170868,81
"NNET","DESeq","MECFS",0.69187675070028,82
"NNET","DESeq","MECFS",0.680672268907563,83
"NNET","DESeq","MECFS",0.711484593837535,84
"NNET","DESeq","MECFS",0.543417366946779,85
"NNET","DESeq","MECFS",0.61344537815126,86
"NNET","DESeq","MECFS",0.563025210084034,87
"NNET","DESeq","MECFS",0.661064425770308,88
"NNET","DESeq","MECFS",0.607843137254902,89
"NNET","DESeq","MECFS",0.605042016806723,90
"NNET","DESeq","MECFS",0.694677871148459,91
"NNET","DESeq","MECFS",0.610644257703081,92
"NNET","DESeq","MECFS",0.544817927170868,93
"NNET","DESeq","MECFS",0.546218487394958,94
"NNET","DESeq","MECFS",0.563025210084034,95
"NNET","DESeq","MECFS",0.663865546218487,96
"NNET","DESeq","MECFS",0.742296918767507,97
"NNET","DESeq","MECFS",0.742296918767507,98
"NNET","DESeq","MECFS",0.610644257703081,99
"NNET","DESeq","MECFS",0.607843137254902,100
"EXTRATREES","Gemini","MECFS",0.549019607843137,1
"EXTRATREES","Gemini","MECFS",0.585434173669468,2
"EXTRATREES","Gemini","MECFS",0.593837535014006,3
"EXTRATREES","Gemini","MECFS",0.61344537815126,4
"EXTRATREES","Gemini","MECFS",0.607843137254902,5
"EXTRATREES","Gemini","MECFS",0.624649859943978,6
"EXTRATREES","Gemini","MECFS",0.529411764705882,7
"EXTRATREES","Gemini","MECFS",0.521008403361345,8
"EXTRATREES","Gemini","MECFS",0.669467787114846,9
"EXTRATREES","Gemini","MECFS",0.585434173669468,10
"EXTRATREES","Gemini","MECFS",0.535014005602241,11
"EXTRATREES","Gemini","MECFS",0.649859943977591,12
"EXTRATREES","Gemini","MECFS",0.599439775910364,13
"EXTRATREES","Gemini","MECFS",0.521008403361345,14
"EXTRATREES","Gemini","MECFS",0.397759103641457,15
"EXTRATREES","Gemini","MECFS",0.621848739495798,16
"EXTRATREES","Gemini","MECFS",0.658263305322129,17
"EXTRATREES","Gemini","MECFS",0.666666666666667,18
"EXTRATREES","Gemini","MECFS",0.589635854341737,19
"EXTRATREES","Gemini","MECFS",0.598039215686274,20
"EXTRATREES","Gemini","MECFS",0.610644257703081,21
"EXTRATREES","Gemini","MECFS",0.630252100840336,22
"EXTRATREES","Gemini","MECFS",0.677871148459384,23
"EXTRATREES","Gemini","MECFS",0.647058823529412,24
"EXTRATREES","Gemini","MECFS",0.50140056022409,25
"EXTRATREES","Gemini","MECFS",0.697478991596639,26
"EXTRATREES","Gemini","MECFS",0.574229691876751,27
"EXTRATREES","Gemini","MECFS",0.593837535014006,28
"EXTRATREES","Gemini","MECFS",0.585434173669468,29
"EXTRATREES","Gemini","MECFS",0.719887955182073,30
"EXTRATREES","Gemini","MECFS",0.778711484593838,31
"EXTRATREES","Gemini","MECFS",0.683473389355742,32
"EXTRATREES","Gemini","MECFS",0.521008403361344,33
"EXTRATREES","Gemini","MECFS",0.529411764705882,34
"EXTRATREES","Gemini","MECFS",0.432773109243697,35
"EXTRATREES","Gemini","MECFS",0.557422969187675,36
"EXTRATREES","Gemini","MECFS",0.593837535014006,37
"EXTRATREES","Gemini","MECFS",0.65266106442577,38
"EXTRATREES","Gemini","MECFS",0.61624649859944,39
"EXTRATREES","Gemini","MECFS",0.518207282913165,40
"EXTRATREES","Gemini","MECFS",0.529411764705882,41
"EXTRATREES","Gemini","MECFS",0.69187675070028,42
"EXTRATREES","Gemini","MECFS",0.560224089635854,43
"EXTRATREES","Gemini","MECFS",0.540616246498599,44
"EXTRATREES","Gemini","MECFS",0.585434173669468,45
"EXTRATREES","Gemini","MECFS",0.591036414565826,46
"EXTRATREES","Gemini","MECFS",0.507002801120448,47
"EXTRATREES","Gemini","MECFS",0.492997198879552,48
"EXTRATREES","Gemini","MECFS",0.529411764705882,49
"EXTRATREES","Gemini","MECFS",0.61624649859944,50
"EXTRATREES","Gemini","MECFS",0.647058823529412,51
"EXTRATREES","Gemini","MECFS",0.76750700280112,52
"EXTRATREES","Gemini","MECFS",0.680672268907563,53
"EXTRATREES","Gemini","MECFS",0.389355742296919,54
"EXTRATREES","Gemini","MECFS",0.65406162464986,55
"EXTRATREES","Gemini","MECFS",0.582633053221288,56
"EXTRATREES","Gemini","MECFS",0.543417366946779,57
"EXTRATREES","Gemini","MECFS",0.403361344537815,58
"EXTRATREES","Gemini","MECFS",0.610644257703081,59
"EXTRATREES","Gemini","MECFS",0.680672268907563,60
"EXTRATREES","Gemini","MECFS",0.57703081232493,61
"EXTRATREES","Gemini","MECFS",0.705882352941176,62
"EXTRATREES","Gemini","MECFS",0.532212885154062,63
"EXTRATREES","Gemini","MECFS",0.546218487394958,64
"EXTRATREES","Gemini","MECFS",0.633053221288515,65
"EXTRATREES","Gemini","MECFS",0.507002801120448,66
"EXTRATREES","Gemini","MECFS",0.50140056022409,67
"EXTRATREES","Gemini","MECFS",0.492997198879552,68
"EXTRATREES","Gemini","MECFS",0.605042016806723,69
"EXTRATREES","Gemini","MECFS",0.532212885154062,70
"EXTRATREES","Gemini","MECFS",0.669467787114846,71
"EXTRATREES","Gemini","MECFS",0.647058823529412,72
"EXTRATREES","Gemini","MECFS",0.759103641456583,73
"EXTRATREES","Gemini","MECFS",0.733893557422969,74
"EXTRATREES","Gemini","MECFS",0.436974789915966,75
"EXTRATREES","Gemini","MECFS",0.526610644257703,76
"EXTRATREES","Gemini","MECFS",0.602240896358543,77
"EXTRATREES","Gemini","MECFS",0.621848739495798,78
"EXTRATREES","Gemini","MECFS",0.708683473389356,79
"EXTRATREES","Gemini","MECFS",0.540616246498599,80
"EXTRATREES","Gemini","MECFS",0.591036414565826,81
"EXTRATREES","Gemini","MECFS",0.551820728291316,82
"EXTRATREES","Gemini","MECFS",0.619047619047619,83
"EXTRATREES","Gemini","MECFS",0.733893557422969,84
"EXTRATREES","Gemini","MECFS",0.599439775910364,85
"EXTRATREES","Gemini","MECFS",0.518207282913165,86
"EXTRATREES","Gemini","MECFS",0.526610644257703,87
"EXTRATREES","Gemini","MECFS",0.675070028011204,88
"EXTRATREES","Gemini","MECFS",0.571428571428571,89
"EXTRATREES","Gemini","MECFS",0.593837535014006,90
"EXTRATREES","Gemini","MECFS",0.675070028011204,91
"EXTRATREES","Gemini","MECFS",0.627450980392157,92
"EXTRATREES","Gemini","MECFS",0.434173669467787,93
"EXTRATREES","Gemini","MECFS",0.557422969187675,94
"EXTRATREES","Gemini","MECFS",0.523809523809524,95
"EXTRATREES","Gemini","MECFS",0.610644257703081,96
"EXTRATREES","Gemini","MECFS",0.798319327731092,97
"EXTRATREES","Gemini","MECFS",0.672268907563025,98
"EXTRATREES","Gemini","MECFS",0.630252100840336,99
"EXTRATREES","Gemini","MECFS",0.512605042016807,100
"RF","Gemini","MECFS",0.542016806722689,1
"RF","Gemini","MECFS",0.579831932773109,2
"RF","Gemini","MECFS",0.628851540616246,3
"RF","Gemini","MECFS",0.640056022408964,4
"RF","Gemini","MECFS",0.627450980392157,5
"RF","Gemini","MECFS",0.672268907563025,6
"RF","Gemini","MECFS",0.551820728291316,7
"RF","Gemini","MECFS",0.563025210084034,8
"RF","Gemini","MECFS",0.642857142857143,9
"RF","Gemini","MECFS",0.571428571428571,10
"RF","Gemini","MECFS",0.567226890756303,11
"RF","Gemini","MECFS",0.662464985994398,12
"RF","Gemini","MECFS",0.640056022408964,13
"RF","Gemini","MECFS",0.535014005602241,14
"RF","Gemini","MECFS",0.448179271708683,15
"RF","Gemini","MECFS",0.65266106442577,16
"RF","Gemini","MECFS",0.677871148459384,17
"RF","Gemini","MECFS",0.645658263305322,18
"RF","Gemini","MECFS",0.504201680672269,19
"RF","Gemini","MECFS",0.571428571428571,20
"RF","Gemini","MECFS",0.415966386554622,21
"RF","Gemini","MECFS",0.665266106442577,22
"RF","Gemini","MECFS",0.704481792717087,23
"RF","Gemini","MECFS",0.600840336134454,24
"RF","Gemini","MECFS",0.5,25
"RF","Gemini","MECFS",0.684873949579832,26
"RF","Gemini","MECFS",0.600840336134454,27
"RF","Gemini","MECFS",0.579831932773109,28
"RF","Gemini","MECFS",0.553221288515406,29
"RF","Gemini","MECFS",0.641456582633053,30
"RF","Gemini","MECFS",0.773109243697479,31
"RF","Gemini","MECFS",0.65546218487395,32
"RF","Gemini","MECFS",0.532212885154062,33
"RF","Gemini","MECFS",0.529411764705882,34
"RF","Gemini","MECFS",0.46078431372549,35
"RF","Gemini","MECFS",0.607843137254902,36
"RF","Gemini","MECFS",0.626050420168067,37
"RF","Gemini","MECFS",0.596638655462185,38
"RF","Gemini","MECFS",0.596638655462185,39
"RF","Gemini","MECFS",0.536414565826331,40
"RF","Gemini","MECFS",0.521008403361344,41
"RF","Gemini","MECFS",0.679271708683473,42
"RF","Gemini","MECFS",0.476190476190476,43
"RF","Gemini","MECFS",0.563025210084034,44
"RF","Gemini","MECFS",0.523809523809524,45
"RF","Gemini","MECFS",0.443977591036415,46
"RF","Gemini","MECFS",0.567226890756303,47
"RF","Gemini","MECFS",0.504201680672269,48
"RF","Gemini","MECFS",0.519607843137255,49
"RF","Gemini","MECFS",0.665266106442577,50
"RF","Gemini","MECFS",0.572829131652661,51
"RF","Gemini","MECFS",0.736694677871148,52
"RF","Gemini","MECFS",0.65546218487395,53
"RF","Gemini","MECFS",0.610644257703081,54
"RF","Gemini","MECFS",0.557422969187675,55
"RF","Gemini","MECFS",0.610644257703081,56
"RF","Gemini","MECFS",0.549019607843137,57
"RF","Gemini","MECFS",0.65546218487395,58
"RF","Gemini","MECFS",0.598039215686274,59
"RF","Gemini","MECFS",0.735294117647059,60
"RF","Gemini","MECFS",0.599439775910364,61
"RF","Gemini","MECFS",0.673669467787115,62
"RF","Gemini","MECFS",0.605042016806723,63
"RF","Gemini","MECFS",0.61484593837535,64
"RF","Gemini","MECFS",0.640056022408964,65
"RF","Gemini","MECFS",0.516806722689076,66
"RF","Gemini","MECFS",0.494397759103641,67
"RF","Gemini","MECFS",0.526610644257703,68
"RF","Gemini","MECFS",0.644257703081232,69
"RF","Gemini","MECFS",0.509803921568627,70
"RF","Gemini","MECFS",0.621848739495798,71
"RF","Gemini","MECFS",0.65266106442577,72
"RF","Gemini","MECFS",0.743697478991597,73
"RF","Gemini","MECFS",0.69047619047619,74
"RF","Gemini","MECFS",0.612044817927171,75
"RF","Gemini","MECFS",0.50140056022409,76
"RF","Gemini","MECFS",0.530812324929972,77
"RF","Gemini","MECFS",0.586834733893557,78
"RF","Gemini","MECFS",0.683473389355742,79
"RF","Gemini","MECFS",0.408963585434174,80
"RF","Gemini","MECFS",0.411764705882353,81
"RF","Gemini","MECFS",0.471988795518207,82
"RF","Gemini","MECFS",0.661064425770308,83
"RF","Gemini","MECFS",0.725490196078431,84
"RF","Gemini","MECFS",0.595238095238095,85
"RF","Gemini","MECFS",0.549019607843137,86
"RF","Gemini","MECFS",0.519607843137255,87
"RF","Gemini","MECFS",0.686274509803922,88
"RF","Gemini","MECFS",0.567226890756303,89
"RF","Gemini","MECFS",0.628851540616246,90
"RF","Gemini","MECFS",0.676470588235294,91
"RF","Gemini","MECFS",0.634453781512605,92
"RF","Gemini","MECFS",0.585434173669468,93
"RF","Gemini","MECFS",0.598039215686274,94
"RF","Gemini","MECFS",0.528011204481793,95
"RF","Gemini","MECFS",0.659663865546218,96
"RF","Gemini","MECFS",0.826330532212885,97
"RF","Gemini","MECFS",0.668067226890756,98
"RF","Gemini","MECFS",0.584033613445378,99
"RF","Gemini","MECFS",0.504201680672269,100
"GLMNETLasso","Gemini","MECFS",0.543417366946779,1
"GLMNETLasso","Gemini","MECFS",0.638655462184874,2
"GLMNETLasso","Gemini","MECFS",0.591036414565826,3
"GLMNETLasso","Gemini","MECFS",0.579831932773109,4
"GLMNETLasso","Gemini","MECFS",0.607843137254902,5
"GLMNETLasso","Gemini","MECFS",0.635854341736695,6
"GLMNETLasso","Gemini","MECFS",0.563025210084034,7
"GLMNETLasso","Gemini","MECFS",0.484593837535014,8
"GLMNETLasso","Gemini","MECFS",0.775910364145658,9
"GLMNETLasso","Gemini","MECFS",0.705882352941176,10
"GLMNETLasso","Gemini","MECFS",0.588235294117647,11
"GLMNETLasso","Gemini","MECFS",0.61344537815126,12
"GLMNETLasso","Gemini","MECFS",0.596638655462185,13
"GLMNETLasso","Gemini","MECFS",0.565826330532213,14
"GLMNETLasso","Gemini","MECFS",0.478991596638655,15
"GLMNETLasso","Gemini","MECFS",0.406162464985994,17
"GLMNETLasso","Gemini","MECFS",0.568627450980392,18
"GLMNETLasso","Gemini","MECFS",0.605042016806723,21
"GLMNETLasso","Gemini","MECFS",0.605042016806723,23
"GLMNETLasso","Gemini","MECFS",0.512605042016807,24
"GLMNETLasso","Gemini","MECFS",0.546218487394958,25
"GLMNETLasso","Gemini","MECFS",0.582633053221288,26
"GLMNETLasso","Gemini","MECFS",0.459383753501401,27
"GLMNETLasso","Gemini","MECFS",0.512605042016807,28
"GLMNETLasso","Gemini","MECFS",0.669467787114846,29
"GLMNETLasso","Gemini","MECFS",0.745098039215686,30
"GLMNETLasso","Gemini","MECFS",0.714285714285714,31
"GLMNETLasso","Gemini","MECFS",0.624649859943978,32
"GLMNETLasso","Gemini","MECFS",0.591036414565826,33
"GLMNETLasso","Gemini","MECFS",0.484593837535014,34
"GLMNETLasso","Gemini","MECFS",0.515406162464986,35
"GLMNETLasso","Gemini","MECFS",0.627450980392157,36
"GLMNETLasso","Gemini","MECFS",0.672268907563025,37
"GLMNETLasso","Gemini","MECFS",0.53781512605042,38
"GLMNETLasso","Gemini","MECFS",0.593837535014006,39
"GLMNETLasso","Gemini","MECFS",0.61624649859944,40
"GLMNETLasso","Gemini","MECFS",0.585434173669468,41
"GLMNETLasso","Gemini","MECFS",0.624649859943978,42
"GLMNETLasso","Gemini","MECFS",0.543417366946779,43
"GLMNETLasso","Gemini","MECFS",0.586834733893557,44
"GLMNETLasso","Gemini","MECFS",0.571428571428571,45
"GLMNETLasso","Gemini","MECFS",0.515406162464986,47
"GLMNETLasso","Gemini","MECFS",0.509803921568627,48
"GLMNETLasso","Gemini","MECFS",0.633053221288515,49
"GLMNETLasso","Gemini","MECFS",0.605042016806723,51
"GLMNETLasso","Gemini","MECFS",0.50140056022409,53
"GLMNETLasso","Gemini","MECFS",0.521008403361344,54
"GLMNETLasso","Gemini","MECFS",0.582633053221288,56
"GLMNETLasso","Gemini","MECFS",0.65546218487395,57
"GLMNETLasso","Gemini","MECFS",0.507002801120448,58
"GLMNETLasso","Gemini","MECFS",0.61344537815126,59
"GLMNETLasso","Gemini","MECFS",0.557422969187675,61
"GLMNETLasso","Gemini","MECFS",0.829131652661064,62
"GLMNETLasso","Gemini","MECFS",0.593837535014006,63
"GLMNETLasso","Gemini","MECFS",0.658263305322129,65
"GLMNETLasso","Gemini","MECFS",0.495798319327731,66
"GLMNETLasso","Gemini","MECFS",0.61624649859944,67
"GLMNETLasso","Gemini","MECFS",0.65266106442577,68
"GLMNETLasso","Gemini","MECFS",0.582633053221288,69
"GLMNETLasso","Gemini","MECFS",0.540616246498599,70
"GLMNETLasso","Gemini","MECFS",0.635854341736695,71
"GLMNETLasso","Gemini","MECFS",0.403361344537815,72
"GLMNETLasso","Gemini","MECFS",0.661064425770308,74
"GLMNETLasso","Gemini","MECFS",0.504201680672269,75
"GLMNETLasso","Gemini","MECFS",0.560224089635854,76
"GLMNETLasso","Gemini","MECFS",0.526610644257703,77
"GLMNETLasso","Gemini","MECFS",0.470588235294118,78
"GLMNETLasso","Gemini","MECFS",0.596638655462185,79
"GLMNETLasso","Gemini","MECFS",0.57703081232493,80
"GLMNETLasso","Gemini","MECFS",0.638655462184874,81
"GLMNETLasso","Gemini","MECFS",0.630252100840336,82
"GLMNETLasso","Gemini","MECFS",0.536414565826331,83
"GLMNETLasso","Gemini","MECFS",0.661064425770308,84
"GLMNETLasso","Gemini","MECFS",0.683473389355742,85
"GLMNETLasso","Gemini","MECFS",0.481792717086835,86
"GLMNETLasso","Gemini","MECFS",0.532212885154062,87
"GLMNETLasso","Gemini","MECFS",0.689075630252101,88
"GLMNETLasso","Gemini","MECFS",0.680672268907563,89
"GLMNETLasso","Gemini","MECFS",0.515406162464986,90
"GLMNETLasso","Gemini","MECFS",0.7703081232493,91
"GLMNETLasso","Gemini","MECFS",0.610644257703081,92
"GLMNETLasso","Gemini","MECFS",0.540616246498599,93
"GLMNETLasso","Gemini","MECFS",0.638655462184874,94
"GLMNETLasso","Gemini","MECFS",0.61344537815126,95
"GLMNETLasso","Gemini","MECFS",0.747899159663865,97
"GLMNETLasso","Gemini","MECFS",0.703081232492997,98
"GLMNETLasso","Gemini","MECFS",0.557422969187675,99
"GLMNETLasso","Gemini","MECFS",0.487394957983193,100
"GLMNETRidge","Gemini","MECFS",0.53781512605042,1
"GLMNETRidge","Gemini","MECFS",0.509803921568627,2
"GLMNETRidge","Gemini","MECFS",0.624649859943978,3
"GLMNETRidge","Gemini","MECFS",0.551820728291317,4
"GLMNETRidge","Gemini","MECFS",0.635854341736695,5
"GLMNETRidge","Gemini","MECFS",0.663865546218487,6
"GLMNETRidge","Gemini","MECFS",0.554621848739496,7
"GLMNETRidge","Gemini","MECFS",0.57703081232493,8
"GLMNETRidge","Gemini","MECFS",0.666666666666667,9
"GLMNETRidge","Gemini","MECFS",0.661064425770308,10
"GLMNETRidge","Gemini","MECFS",0.476190476190476,11
"GLMNETRidge","Gemini","MECFS",0.663865546218487,12
"GLMNETRidge","Gemini","MECFS",0.425770308123249,13
"GLMNETRidge","Gemini","MECFS",0.554621848739496,14
"GLMNETRidge","Gemini","MECFS",0.568627450980392,15
"GLMNETRidge","Gemini","MECFS",0.647058823529412,16
"GLMNETRidge","Gemini","MECFS",0.649859943977591,17
"GLMNETRidge","Gemini","MECFS",0.596638655462185,18
"GLMNETRidge","Gemini","MECFS",0.585434173669468,19
"GLMNETRidge","Gemini","MECFS",0.627450980392157,20
"GLMNETRidge","Gemini","MECFS",0.610644257703081,21
"GLMNETRidge","Gemini","MECFS",0.65266106442577,22
"GLMNETRidge","Gemini","MECFS",0.675070028011204,23
"GLMNETRidge","Gemini","MECFS",0.568627450980392,24
"GLMNETRidge","Gemini","MECFS",0.546218487394958,25
"GLMNETRidge","Gemini","MECFS",0.649859943977591,26
"GLMNETRidge","Gemini","MECFS",0.565826330532213,27
"GLMNETRidge","Gemini","MECFS",0.605042016806723,28
"GLMNETRidge","Gemini","MECFS",0.714285714285714,29
"GLMNETRidge","Gemini","MECFS",0.792717086834734,30
"GLMNETRidge","Gemini","MECFS",0.661064425770308,31
"GLMNETRidge","Gemini","MECFS",0.638655462184874,32
"GLMNETRidge","Gemini","MECFS",0.607843137254902,33
"GLMNETRidge","Gemini","MECFS",0.549019607843137,34
"GLMNETRidge","Gemini","MECFS",0.546218487394958,35
"GLMNETRidge","Gemini","MECFS",0.647058823529412,36
"GLMNETRidge","Gemini","MECFS",0.551820728291317,37
"GLMNETRidge","Gemini","MECFS",0.574229691876751,38
"GLMNETRidge","Gemini","MECFS",0.663865546218487,39
"GLMNETRidge","Gemini","MECFS",0.557422969187675,40
"GLMNETRidge","Gemini","MECFS",0.557422969187675,41
"GLMNETRidge","Gemini","MECFS",0.635854341736695,42
"GLMNETRidge","Gemini","MECFS",0.467787114845938,43
"GLMNETRidge","Gemini","MECFS",0.49859943977591,44
"GLMNETRidge","Gemini","MECFS",0.490196078431373,45
"GLMNETRidge","Gemini","MECFS",0.593837535014006,46
"GLMNETRidge","Gemini","MECFS",0.53781512605042,47
"GLMNETRidge","Gemini","MECFS",0.565826330532213,48
"GLMNETRidge","Gemini","MECFS",0.560224089635854,49
"GLMNETRidge","Gemini","MECFS",0.700280112044818,50
"GLMNETRidge","Gemini","MECFS",0.700280112044818,51
"GLMNETRidge","Gemini","MECFS",0.65266106442577,52
"GLMNETRidge","Gemini","MECFS",0.607843137254902,53
"GLMNETRidge","Gemini","MECFS",0.585434173669468,54
"GLMNETRidge","Gemini","MECFS",0.602240896358543,55
"GLMNETRidge","Gemini","MECFS",0.582633053221288,56
"GLMNETRidge","Gemini","MECFS",0.633053221288515,57
"GLMNETRidge","Gemini","MECFS",0.610644257703081,58
"GLMNETRidge","Gemini","MECFS",0.504201680672269,59
"GLMNETRidge","Gemini","MECFS",0.602240896358543,60
"GLMNETRidge","Gemini","MECFS",0.46218487394958,61
"GLMNETRidge","Gemini","MECFS",0.759103641456583,62
"GLMNETRidge","Gemini","MECFS",0.582633053221289,63
"GLMNETRidge","Gemini","MECFS",0.532212885154062,64
"GLMNETRidge","Gemini","MECFS",0.607843137254902,65
"GLMNETRidge","Gemini","MECFS",0.557422969187675,66
"GLMNETRidge","Gemini","MECFS",0.49859943977591,67
"GLMNETRidge","Gemini","MECFS",0.53781512605042,68
"GLMNETRidge","Gemini","MECFS",0.627450980392157,69
"GLMNETRidge","Gemini","MECFS",0.50140056022409,70
"GLMNETRidge","Gemini","MECFS",0.607843137254902,71
"GLMNETRidge","Gemini","MECFS",0.420168067226891,72
"GLMNETRidge","Gemini","MECFS",0.756302521008403,73
"GLMNETRidge","Gemini","MECFS",0.711484593837535,74
"GLMNETRidge","Gemini","MECFS",0.568627450980392,75
"GLMNETRidge","Gemini","MECFS",0.61624649859944,76
"GLMNETRidge","Gemini","MECFS",0.619047619047619,77
"GLMNETRidge","Gemini","MECFS",0.641456582633053,78
"GLMNETRidge","Gemini","MECFS",0.644257703081232,79
"GLMNETRidge","Gemini","MECFS",0.507002801120448,80
"GLMNETRidge","Gemini","MECFS",0.739495798319328,81
"GLMNETRidge","Gemini","MECFS",0.593837535014006,82
"GLMNETRidge","Gemini","MECFS",0.526610644257703,83
"GLMNETRidge","Gemini","MECFS",0.669467787114846,84
"GLMNETRidge","Gemini","MECFS",0.579831932773109,85
"GLMNETRidge","Gemini","MECFS",0.523809523809524,86
"GLMNETRidge","Gemini","MECFS",0.535014005602241,87
"GLMNETRidge","Gemini","MECFS",0.585434173669468,88
"GLMNETRidge","Gemini","MECFS",0.61624649859944,89
"GLMNETRidge","Gemini","MECFS",0.50140056022409,90
"GLMNETRidge","Gemini","MECFS",0.613445378151261,91
"GLMNETRidge","Gemini","MECFS",0.672268907563025,92
"GLMNETRidge","Gemini","MECFS",0.560224089635854,93
"GLMNETRidge","Gemini","MECFS",0.579831932773109,94
"GLMNETRidge","Gemini","MECFS",0.487394957983193,95
"GLMNETRidge","Gemini","MECFS",0.521008403361344,96
"GLMNETRidge","Gemini","MECFS",0.753501400560224,97
"GLMNETRidge","Gemini","MECFS",0.722689075630252,98
"GLMNETRidge","Gemini","MECFS",0.563025210084034,99
"GLMNETRidge","Gemini","MECFS",0.540616246498599,100
"NNET","Gemini","MECFS",0.49859943977591,1
"NNET","Gemini","MECFS",0.581232492997199,2
"NNET","Gemini","MECFS",0.627450980392157,3
"NNET","Gemini","MECFS",0.46218487394958,4
"NNET","Gemini","MECFS",0.554621848739496,5
"NNET","Gemini","MECFS",0.57703081232493,6
"NNET","Gemini","MECFS",0.599439775910364,7
"NNET","Gemini","MECFS",0.494397759103641,8
"NNET","Gemini","MECFS",0.579831932773109,9
"NNET","Gemini","MECFS",0.658263305322129,10
"NNET","Gemini","MECFS",0.599439775910364,11
"NNET","Gemini","MECFS",0.540616246498599,12
"NNET","Gemini","MECFS",0.568627450980392,13
"NNET","Gemini","MECFS",0.549019607843137,14
"NNET","Gemini","MECFS",0.529411764705882,15
"NNET","Gemini","MECFS",0.509803921568627,16
"NNET","Gemini","MECFS",0.558823529411765,17
"NNET","Gemini","MECFS",0.497198879551821,18
"NNET","Gemini","MECFS",0.533613445378151,19
"NNET","Gemini","MECFS",0.560224089635854,20
"NNET","Gemini","MECFS",0.61484593837535,21
"NNET","Gemini","MECFS",0.659663865546218,22
"NNET","Gemini","MECFS",0.649859943977591,23
"NNET","Gemini","MECFS",0.445378151260504,24
"NNET","Gemini","MECFS",0.599439775910364,25
"NNET","Gemini","MECFS",0.560224089635854,26
"NNET","Gemini","MECFS",0.488795518207283,27
"NNET","Gemini","MECFS",0.544817927170868,28
"NNET","Gemini","MECFS",0.65546218487395,29
"NNET","Gemini","MECFS",0.647058823529412,30
"NNET","Gemini","MECFS",0.61344537815126,31
"NNET","Gemini","MECFS",0.579831932773109,32
"NNET","Gemini","MECFS",0.515406162464986,33
"NNET","Gemini","MECFS",0.630252100840336,34
"NNET","Gemini","MECFS",0.560224089635854,35
"NNET","Gemini","MECFS",0.488795518207283,36
"NNET","Gemini","MECFS",0.610644257703081,37
"NNET","Gemini","MECFS",0.467787114845938,38
"NNET","Gemini","MECFS",0.574229691876751,39
"NNET","Gemini","MECFS",0.607843137254902,40
"NNET","Gemini","MECFS",0.551820728291316,41
"NNET","Gemini","MECFS",0.5,42
"NNET","Gemini","MECFS",0.495798319327731,43
"NNET","Gemini","MECFS",0.478991596638655,44
"NNET","Gemini","MECFS",0.549019607843137,45
"NNET","Gemini","MECFS",0.526610644257703,46
"NNET","Gemini","MECFS",0.649859943977591,47
"NNET","Gemini","MECFS",0.582633053221288,48
"NNET","Gemini","MECFS",0.666666666666667,49
"NNET","Gemini","MECFS",0.565826330532213,50
"NNET","Gemini","MECFS",0.522408963585434,51
"NNET","Gemini","MECFS",0.516806722689076,52
"NNET","Gemini","MECFS",0.529411764705882,53
"NNET","Gemini","MECFS",0.532212885154062,54
"NNET","Gemini","MECFS",0.599439775910364,55
"NNET","Gemini","MECFS",0.554621848739496,56
"NNET","Gemini","MECFS",0.526610644257703,57
"NNET","Gemini","MECFS",0.677871148459384,58
"NNET","Gemini","MECFS",0.526610644257703,59
"NNET","Gemini","MECFS",0.529411764705882,60
"NNET","Gemini","MECFS",0.57703081232493,61
"NNET","Gemini","MECFS",0.588235294117647,62
"NNET","Gemini","MECFS",0.672268907563025,63
"NNET","Gemini","MECFS",0.490196078431373,64
"NNET","Gemini","MECFS",0.585434173669468,65
"NNET","Gemini","MECFS",0.557422969187675,66
"NNET","Gemini","MECFS",0.585434173669468,67
"NNET","Gemini","MECFS",0.5,68
"NNET","Gemini","MECFS",0.591036414565826,69
"NNET","Gemini","MECFS",0.522408963585434,70
"NNET","Gemini","MECFS",0.565826330532213,71
"NNET","Gemini","MECFS",0.411764705882353,72
"NNET","Gemini","MECFS",0.599439775910364,73
"NNET","Gemini","MECFS",0.722689075630252,74
"NNET","Gemini","MECFS",0.582633053221288,75
"NNET","Gemini","MECFS",0.579831932773109,76
"NNET","Gemini","MECFS",0.5,77
"NNET","Gemini","MECFS",0.46218487394958,78
"NNET","Gemini","MECFS",0.582633053221288,79
"NNET","Gemini","MECFS",0.536414565826331,80
"NNET","Gemini","MECFS",0.728291316526611,81
"NNET","Gemini","MECFS",0.529411764705882,82
"NNET","Gemini","MECFS",0.549019607843137,83
"NNET","Gemini","MECFS",0.470588235294118,84
