"GeneName","Padj"
"TTC23L",0.375318602171469
"CTD-2517O10.5",0.375318602171469
"RAD1",0.375362193218253
"BRIX1",0.375422311487791
"DNAJC21",0.3755144554279
"AGXT2",0.375613638058598
"PRLR",0.375613965323261
"CTD-2046J7.1",0.375618607664189
"U3",0.375618607664189
"SPEF2",0.375618607664189
"RNU7-130P",0.375648200874732
"CTD-2113L7.1",0.375648200874732
"IL7R",0.375670721047285
"RP11-79C6.2",0.375705024845797
"RP11-79C6.1",0.375749542996894
"CAPSL",0.37578988998925
"RP11-79C6.3",0.375792141245201
"UGT3A1",0.375792141245201
"UGT3A2",0.375792141245201
"CTD-2197M16.1",0.375937022317107
"LMBRD2",0.375973514290688
"MIR580",0.376028555801433
"SKP2",0.376047638161953
"RNU6-1305P",0.376047638161953
"NADK2",0.376296169173973
"NADK2-AS1",0.376296169173973
"RANBP3L",0.376296169173973
"CTD-2009F3.1",0.376299159117897
"RNA5SP181",0.376416199147958
"CTD-2282P23.1",0.376505722614732
"SLC1A3",0.376570208987713
"CTD-2282P23.2",0.376570208987713
"CTD-2353F22.1",0.376598544969007
"CTD-2653M23.3",0.376721779209764
"NIPBL-DT",0.37694592437244
"NIPBL",0.37694592437244
"KRT18P31",0.37699300434607
"CPLANE1",0.377036753713747
"RBISP2",0.377103200598878
"OFD1P17",0.377584880388004
"RN7SL37P",0.377667761361405
"CTD-2124B8.3",0.377738730551993
"CTD-2124B8.2",0.377773910794836
"NUP155",0.377773910794836
"RNU7-75P",0.377882136670008
"RP11-648M2.1",0.378027868940995
"WDR70",0.378039060983141
"KCTD9P5",0.378039060983141
"RNU6-1190P",0.378039060983141
"RNU6-484P",0.378039060983141
"GDNF-AS1",0.378121461786538
"GDNF",0.378262464192589
"LINC02117",0.378262464192589
"CTD-2194L12.3",0.378363654788843
"LINC02110",0.378363654788843
"CTD-2130F23.1",0.378382151790183
"LINC02119",0.378386619607257
"CTD-2007F2.1",0.378430992176735
"EGFLAM",0.378455712525962
"EGFLAM-AS4",0.378455712525962
"EGFLAM-AS3",0.378455712525962
"EGFLAM-AS2",0.378564340260538
"EGFLAM-AS1",0.37856551977568
"CTD-2108O9.4",0.37856551977568
"CTD-2263F21.1",0.37856551977568
"LIFR",0.378565795972303
"LIFR-AS1",0.378708082003681
"MIR3650",0.378783193070973
"CTD-2196P11.2",0.378814364427364
"OSMR-AS1",0.378977907164617
"RP11-122C5.2",0.379038174577332
"RP11-122C5.3",0.379109572972389
"OSMR",0.379128812737736
"RICTOR",0.379244837710186
"AIG1P1",0.379246980172859
"CTD-2360A17.3",0.379246980172859
"FYB1",0.379297755282176
"GOLGA5P1",0.379297755282176
"C9",0.379297755282176
"DAB2",0.379297755282176
"LINC02104",0.379564782779919
"CCDC11P1",0.379593788751243
"INTS6P1",0.379618383560055
"GCSHP1",0.37965633404293
"LINC00603",0.37965633404293
"KRT18P56",0.379657056603174
"LINC00604",0.379762722747578
"RNU1-150P",0.379762722747578
"RP11-209B12.1",0.379956509945506
"RP11-386E5.1",0.380044421576043
"RP11-49C20.1",0.380156976876207
"RP11-49C20.2",0.380238063531823
"TTC33",0.3803449400112
"SNORA63",0.3803449400112
"PTGER4",0.380392434133637
"PRKAA1",0.380409514442622
"ENSG10010134114.1",0.380410148216473
"SNORD72",0.380413811453363
"CARD6",0.380413811453363
"C7",0.380499858066969
"RNU7-161P",0.380503192540037
"RP11-301A5.2",0.380598386258407
"MROH2B",0.380750144401072
"C6",0.380814513756601
"PLCXD3",0.380814513756601
"CTD-2122P11.1",0.38088011871842
"OXCT1",0.380944690469393
"CTD-2062O1.4",0.381031907678325
"OXCT1-AS1",0.381089624630083
"CTD-2062O1.1",0.381211961280412
"C5orf51",0.381211961280412
"FBXO4",0.38122095007921
"RPSAP38",0.381358607297055
"Y_RNA",0.381358607297055
"MTHFD2P6",0.381451011848812
"RP11-112L7.1",0.381474111092868
"GHR",0.381474111092868
"SERBP1P6",0.381536909587371
"CTD-2265D6.2",0.381797765556604
"RP11-116B13.1",0.381797765556604
"CCDC152",0.381826854224176
"SELENOP",0.381826854224176
"CTD-2325A15.5",0.381863581465943
"CTD-2201E18.6",0.382006744377637
"PPIAP77",0.382132799998432
"PRELID3BP4",0.382189654535188
"PRELID3BP5",0.382314876023142
"PRELID3BP6",0.382314876023142
"PRELID3BP7",0.382314876023142
"CTD-2201E18.8",0.38238572741991
"CTD-2201E18.7",0.382411506022522
"CTD-2201E18.5",0.382419798989719
"CTD-2201E18.3",0.382419798989719
"CTD-2035E11.3",0.382419798989719
"CTD-2035E11.4",0.382511720324074
"ANXA2R",0.382647341332581
"AC025171.1",0.382695436130692
"CTD-2035E11.5",0.382695436130692
"ZNF131",0.382695436130692
"RP11-447H19.4",0.382695436130692
"NIM1K",0.38274017411386
"RP11-447H19.3",0.382805701014513
"RP11-447H19.2",0.382839597628228
"TUBAP14",0.382889062401773
"HMGCS1",0.383057612900346
"CTD-2636A23.2",0.383071498659673
"RP11-159F24.2",0.383101924025003
"CCL28",0.383101924025003
"TMEM267",0.383114019532051
"RP11-159F24.3",0.383210966154973
"C5orf34",0.383210966154973
"EEF1A1P19",0.383295324840934
"C5orf34-AS1",0.3834408245867
"RP11-159F24.5",0.383748033586695
"PAIP1",0.383954301220511
"NNT-AS1",0.384075095055616
"CTD-2210P15.3",0.384121548707107
"AMD1P3",0.38414935805031
"NNT",0.3841843288331
"RP11-8L21.1",0.384339373038148
"RNU6-381P",0.38436800093453
"FGF10",0.384391910496998
"FGF10-AS1",0.38449250007361
"LINC02224",0.38449250007361
"RP11-503D12.1",0.384561741623558
"RN7SL383P",0.384561741623558
"MRPS30-DT",0.384677103844619
"RP11-53O19.2",0.384677103844619
"RP11-53O19.3",0.384748669550105
"RP11-357F12.1",0.384748669550105
"RP11-357F12.2",0.384825287874048
"HCN1",0.384996944132375
"RP11-484L7.1",0.385282633452257
"RP11-484L7.2",0.385414212775065
"CTD-2013M15.1",0.38547638639279
"EMB",0.385480304288532
"RP11-269M20.2",0.385592186140515
"RP11-269M20.1",0.38565596353686
"RP11-269M20.3",0.38565596353686
"PARP8",0.38565596353686
"RP11-317O24.1",0.385765514279668
"RP11-317O24.3",0.385917298696791
"RP11-317O24.2",0.386006290943656
"CTD-2089N3.1",0.386006290943656
"LINC02106",0.386006290943656
"CTD-2089N3.3",0.386006290943656
"RNU6-480P",0.386077586156198
"CTD-2054H24.1",0.38612149340712
"RNU6-1296P",0.386215947098718
"CTD-2312P21.1",0.386250796113005
"CTD-2314G24.2",0.386305478448137
"ISL1",0.386305478448137
"HMGB1P47",0.386305478448137
"CTD-2335O3.2",0.386397367729636
"CTD-2335O3.4",0.386397367729636
"CTD-2335O3.3",0.386397367729636
"RNA5SP182",0.386397367729636
"KATNBL1P4",0.386397367729636
"RP11-182I21.2",0.386408155392337
"LINC02118",0.386502860241885
"MFSD4BP1",0.38651844832053
"CTD-2288O8.1",0.38651844832053
"PELO",0.38651844832053
"ITGA1",0.38651844832053
"CTD-2288O8.3",0.386569318736177
"B3GNTL1P1",0.386569318736177
"CTD-2207L17.1",0.386627807251624
"CTD-2175A23.1",0.386627919945895
"ITGA2",0.386669085620545
"CTD-2366F13.3",0.386849673793073
"CTD-2366F13.2",0.386932715754467
"MOCS2",0.386951505644946
"CTD-2366F13.1",0.386999014240738
"RP11-94D20.1",0.38707663161261
"CTD-2143A15.1",0.3871326573607
"RP11-289K10.1",0.3871326573607
"FST",0.387145625132158
"NDUFS4",0.387145625132158
"LINC02105",0.387195377137537
"ASS1P9",0.387230723657977
"CTD-2081C10.7",0.387286277337368
"ARL15",0.387438017126303
"CTD-2081C10.8",0.387461491684618
"RNU6-272P",0.387573184633078
"MIR581",0.387573184633078
"RN7SL801P",0.38758188397033
"ENSG00000265421",0.38758188397033
"CTD-2081C10.5",0.38758621997854
"LINC01033",0.387827500444392
"HSPB3",0.387874693137864
"SNX18",0.387879330338809
"CTD-2591A1.1",0.387879747045479
"CTD-2591A1.2",0.388072181703207
"CSPG4BP",0.388082981627317
"RP11-45H22.1",0.388351957436612
"RP11-45H22.2",0.388408230713103
"RP11-45H22.3",0.388437167723391
"ESM1",0.388450361808902
"CTD-2313F11.1",0.388455262048938
"GZMK",0.38845604761252
"Y_RNA",0.388693604076706
"CTD-2313F11.2",0.388732042581187
"CTD-2313F11.3",0.388732042581187
"GZMAP1",0.388762068778756
"GZMA",0.388796638235515
"CDC20B",0.388940940131182
"GPX8",0.388940940131182
"MIR449A",0.389042507686804
"MIR449B",0.389233648650173
"MIR449C",0.389237914386967
"MCIDAS",0.389237914386967
"CCNO",0.389237914386967
"RP11-506H20.1",0.389304118097015
"DHX29",0.389312937113966
"MTREX",0.389312937113966
"RP11-506H20.2",0.389312937113966
"PLPP1",0.389312937113966
"CTD-2315M5.2",0.389312937113966
"MIR5687",0.389335474301182
"RNF138P1",0.389451521613093
"AK4P2",0.389487596431387
"SLC38A9",0.389647404522547
"DDX4",0.389647404522547
"RP11-175M2.1",0.389679723538776
"RNA5SP183",0.389679723538776
"HNRNPH1P3",0.390025985227522
"IL31RA",0.390025985227522
"IL6ST",0.390025985227522
"CTD-2031P19.5",0.390026885366242
"CTD-2031P19.4",0.390133986506724
"CTD-2227I18.1",0.390149408738484
"FLJ31104",0.390283983164259
"ENSG10010136954.1",0.390283983164259
"ANKRD55",0.390326734003161
"RNU6-299P",0.390326734003161
"RNA5SP184",0.390334415829377
"C1GALT1P2",0.390334415829377
"RNA5SP185",0.390365457986944
"PSMC1P4",0.390375942486611
"RNU6ATAC2P",0.390448620154182
"RP11-155L15.1",0.390544519617504
"HMGN1P17",0.390544519617504
"LINC01948",0.390554802843013
"CTC-236F12.5",0.390617760617718
"C5orf67",0.390677670194713
"AC022431.3",0.390677670194713
"AC008940.1",0.390681785094437
"MAP3K1",0.390717676892727
"AC008937.2",0.390717676892727
"AC008937.3",0.390717676892727
"SETD9",0.390717676892727
"MIER3",0.390717676892727
"CTD-2310F14.1",0.390719102798312
"AC016644.1",0.390719102798312
"AC114973.1",0.390845903401995
"RP11-101B14.4",0.390845903401995
"RP11-101B14.1",0.390866233497219
"Y_RNA",0.390884804547341
"GPBP1",0.390953656504053
"CTD-2516K3.3",0.391231501990822
"CTD-2023N9.1",0.391231501990822
"SALL4P1",0.391305330051621
"ACTBL2",0.391379760077546
"LINCR-0003",0.391379760077546
"RP11-772C9.2",0.391413262779879
"RP11-772C9.1",0.391413262779879
"LINC02225",0.391413262779879
"LINC02101",0.391475712592475
"CTD-2037L6.3",0.391487175609873
"PGAM1P1",0.3916427876759
"PLK2",0.3916427876759
"GAPT",0.391864516078
"CTD-2117L12.3",0.391865404898401
"MIR548AE2",0.391885462439963
"LINC02108",0.391958842087702
"RAB3C",0.391958842087702
"RP11-479O16.1",0.39196728036298
"CTD-2176I21.2",0.392023774451719
"PDE4D",0.392025640877665
"RP11-266N13.2",0.392025640877665
"CTD-2146O16.1",0.392025640877665
"NDUFB4P2",0.392368174784461
"MIR582",0.392368174784461
"CTD-2254N19.1",0.392613330362274
"RNU6-806P",0.392613713456209
"RP11-546M4.1",0.392874743060424
"SETP21",0.392874743060424
"ENSG10010139649.1",0.392874743060424
"PART1",0.392981166597207
"ENSG10010136203.1",0.392981166597207
"ENSG10010135208.1",0.393342923170206
"DEPDC1B",0.393356708085818
"CAB39P1",0.393403101700404
"RP11-109B6.3",0.39349225857977
"KRT8P31",0.393506854151275
"ELOVL7",0.393593597945154
"ERCC8",0.393593597945154
"GNL3LP1",0.393727027775017
"ERCC8-AS1",0.393727027775017
"NDUFAF2",0.393727027775017
"CTC-436P18.4",0.393727027775017
"CTC-436P18.5",0.393727027775017
"SMIM15",0.393731274119874
"SMIM15-AS1",0.393967837660336
"LINC02057",0.394011827884578
"ZSWIM6",0.394218729489612
"RP11-631M6.3",0.39433600667159
"RP11-631M6.2",0.394355833575875
"C5orf64",0.39438548867814
"RP11-2O17.2",0.394445416743658
"RNU6-913P",0.394456194758058
"C5orf64-AS1",0.394456194758058
"CTD-2244C20.1",0.394568361309641
"CTD-2244C20.2",0.394568361309641
"RN7SKP157",0.394568361309641
"KIF2A",0.394613521085291
"RP11-95I19.4",0.394707634493761
"DIMT1",0.394717058445799
"IPO11",0.394718640577427
"RNU6-661P",0.394811199783737
"CKS1BP3",0.394868131252983
"RP11-95I19.2",0.394934514149747
"RPL35AP14",0.395050378967364
"LRRC70",0.395074425149998
"ISCA1P1",0.395216962293195
"RP11-586E1.1",0.395216962293195
"CTD-2049O17.1",0.395398895230311
"CTC-531G16.1",0.395597722086665
"HTR1A",0.395664783783795
"RP11-158J3.2",0.395785991439529
"RNF180",0.395785991439529
"NT5ELP",0.395785991439529
"RGS7BP",0.395785991439529
"RN7SL169P",0.395785991439529
"RNU6-294P",0.395785991439529
"SHISAL2B",0.395785991439529
"SREK1IP1",0.395785991439529
"CWC27",0.395785991439529
"RP11-307L14.1",0.395785991439529
"RP11-307L14.2",0.395785991439529
"Y_RNA",0.395785991439529
"ADAMTS6",0.395844482982636
"CTD-2194F4.2",0.395856814700744
"RPEP1",0.395863790904071
"CTD-2375G15.1",0.395863790904071
"CTD-2116N20.1",0.395863790904071
"CENPK",0.395863790904071
"PPWD1",0.395863790904071
"TRIM23",0.395863790904071
"RNU6-540P",0.395863790904071
"TRAPPC13",0.39596655443544
"SHLD3",0.39596655443544
"SGTB",0.396070127011414
"NLN",0.396070127011414
"CTD-2353N24.1",0.396196516287542
"ERBIN-DT",0.396249609848391
"ERBIN",0.396470914982157
"ENSG10010139371.1",0.396484616820363
"CTD-2033C11.2",0.396587482851961
"AC025442.4",0.396869855895083
"SREK1",0.396946093951074
"AC025442.3",0.397039779504662
"LINC02065",0.397113527646931
"RP11-305P14.1",0.397319359045277
"RP11-305P14.2",0.397391509369329
"LINC02229",0.397391509369329
"PPIAP78",0.397391509369329
"MAST4",0.397391509369329
"RP11-287J9.1",0.397460614366216
"MAST4-IT1",0.397476617389591
"MAST4-AS1",0.397559118737113
"CD180",0.397559118737113
"CTD-2187J20.1",0.397622344702387
"CTC-352D11.1",0.397638747627952
"RP11-434D9.1",0.397785926422455
"RP11-357D18.1",0.397798502118204
"RP11-83M16.1",0.397798502118204
"LINC02242",0.398033195437551
"BCL9P1",0.398033195437551
"RP11-83M16.3",0.398055678867496
"RP11-83M16.4",0.398065299544785
"RP11-83M16.6",0.398107220149173
"RP11-434D9.2",0.398122077924124
"CTD-3066C23.1",0.398152253054981
"CTD-2060F24.1",0.398397308187728
"RNU6-1232P",0.398459580713399
"EEF1B2P2",0.398459580713399
"LINC02219",0.398459580713399
"PIK3R1",0.398459580713399
"CTD-2582M21.1",0.398459580713399
"CTC-537E7.3",0.398459580713399
"CTC-537E7.2",0.398515177165868
"CTC-537E7.1",0.398750662793542
"CTC-340D7.1",0.398770850031563
"VWA8P1",0.398921167818652
"U8",0.398934388628809
"RP11-141O11.1",0.39899673052445
"RN7SKP251",0.399067039541825
"LINC02198",0.39909495292972
"CTC-498J12.1",0.39909946039098
"SUMO2P4",0.39909946039098
"SLC30A5",0.399104488566524
"CTC-498J12.3",0.399184543718101
"ENSG10010137403.1",0.39926423894436
"SNORA50D",0.399271994356241
"CCNB1",0.399271994356241
"CTC-351M12.1",0.399271994356241
"CENPH",0.399316899094861
"CDK7",0.39933139015179
"CCDC125",0.39933139015179
"CFL1P5",0.399353862695163
"CHCHD2P2",0.399512286738444
"NDUFB9P1",0.399533006767904
"AK6",0.399533006767904
"TAF9",0.399533006767904
"RAD17",0.399614385400992
"MARVELD2",0.399614385400992
"RP11-241G9.3",0.399635890156697
"RN7SL616P",0.399635890156697
"OCLN",0.399954158247379
"RNU6-724P",0.399954158247379
"GTF2H2C",0.400064164590807
"NAIPP3",0.400093191724992
"RP11-848G14.5",0.400111541518486
"GUSBP3",0.400461707454467
"RP11-974F13.5",0.400461707454467
"GUSBP13",0.400461707454467
"RP11-98J23.1",0.400566795101446
"CDH12P2",0.400798239639129
"SERF1B",0.400798239639129
"SMN2",0.400798239639129
"AC140134.2",0.400798239639129
"NAIPP2",0.400811410443198
"CDH12P3",0.400926967081629
"RP11-1415C14.4",0.401097983605052
"GUSBP14",0.401097983605052
"GTF2H2B",0.401282868773321
"RP11-497H16.9",0.401282868773321
"NAIPP1",0.401361309330553
"RP11-497H16.8",0.401426979606783
"GUSBP15",0.401426979606783
"GUSBP16",0.401426979606783
"RP11-589F5.3",0.401426979606783
"CDH12P1",0.401426979606783
"SERF1A",0.401515533785961
"SMN1",0.401515533785961
"RP11-974F13.3",0.401701306000156
"NAIP",0.401701306000156
"GTF2H2",0.401710717176164
"OCLNP1",0.401946316130695
"NAIPP4",0.402062689295798
"CDH12P4",0.40210096968875
"GUSBP9",0.40210096968875
"GUSBP17",0.40218792814457
"LINC02197",0.402249708898582
"RP11-136K7.3",0.402382721129824
"PMCHL2",0.402439104452713
"RP11-136K7.1",0.402464976200696
"BDP1",0.402498168089243
"RP11-1174L13.2",0.402616460228762
"HMGN1P12",0.402623408784696
"MCCC2",0.40289374411489
"CARTPT",0.40289374411489
"RP11-1315F8.2",0.40289374411489
"CTD-2292N2.1",0.402969669842238
"MAP1B",0.403050954192075
"MIR4803",0.403348765150128
"RN7SL153P",0.403348765150128
"PTCD2",0.40336623862091
"RP11-389C8.1",0.403402491337828
"YBX1P5",0.403541587756264
"RP11-389C8.2",0.403541587756264
"ZNF366",0.403541587756264
"LINC02056",0.403559582844026
"CTC-347C20.1",0.403684999683774
"H2BL1P",0.403739469946543
"Y_RNA",0.403798997086126
"CTD-2631K10.1",0.403895064186
"TNPO1",0.403944616717059
"MIR4804",0.403944616717059
"RPL35AP13",0.403944616717059
"CTD-2376I4.1",0.403944616717059
"FCHO2-DT",0.403944616717059
"FCHO2",0.403944616717059
"CTC-250P20.2",0.403944616717059
"CHP1P1",0.403978257098967
"TMEM171",0.403978257098967
"RP11-232L2.2",0.403978257098967
"RP11-232L2.1",0.404055258577292
"TMEM174",0.404098354974993
"RP11-232L2.3",0.404135030410782
"RP11-60A8.1",0.404270307599195
"LINC02230",0.404270307599195
"RP11-79P5.3",0.404270307599195
"FOXD1",0.404273854273931
"FOXD1-AS1",0.404291000887626
"LINC01385",0.404339677980339
"LINC01386",0.404339677980339
"BTF3-DT",0.40445177896833
"BTF3",0.404476340648473
"FUNDC2P1",0.404523065137783
"ANKRA2",0.404863069619509
"UTP15",0.405047580285068
"ARHGEF28",0.405047580285068
"CTC-575I10.1",0.405276640181879
"CTD-2372A4.1",0.405362463883698
"RNU7-196P",0.40542217025159
"RP11-428C6.2",0.405662791758653
"LINC02122",0.405727547883266
"LINC01331",0.405882671746209
"LINC01335",0.406157600291245
"RN7SL814P",0.406248703824385
"LINC01333",0.406248703824385
"LINC01332",0.406271216830984
"ENC1",0.406398461459129
"HEXB",0.406420963025758
"GFM2",0.406447628325771
"RNU6-658P",0.406447628325771
"NSA2",0.406571235317928
"FAM169A",0.406604348785114
"RNU6-1330P",0.406772348880366
"CTD-2060C23.1",0.406772348880366
"CTD-2377O17.1",0.406772348880366
"ENSG10010136195.1",0.406772348880366
"CTD-2503O16.5",0.406772348880366
"CTD-2503O16.4",0.406772348880366
"CTD-2503O16.3",0.406772348880366
"CTD-2503O16.1",0.406825697056954
"RP11-229C3.4",0.406933926077463
"GCNT4",0.407111852429465
"ANKRD31",0.407268425782913
"SUMO2P5",0.40734606526971
"CTD-2235C13.2",0.407351674580153
"HMGCR",0.407490646519323
"CERT1",0.40756239865585
"CTD-2235C13.1",0.407570494917153
"POLK",0.407570494917153
"RNU7-175P",0.407587403617732
"CTC-366B18.2",0.407629352632467
"CTC-366B18.4",0.407681647300501
"ANKDD1B",0.407907202396705
"POC5",0.407907202396705
"RNU6-680P",0.40794167708715
"SLC25A5P9",0.40794167708715
"RP11-524L6.4",0.407944084180463
"RP11-524L6.3",0.408107875065789
"BIN2P2",0.408107875065789
"RP11-524L6.2",0.408107875065789
"SAP18P1",0.408107875065789
"CTC-235G5.2",0.408209103287162
"CTC-235G5.3",0.408209103287162
"SV2C",0.408290382785715
"RNA5SP186",0.408308762898963
"RP11-466P24.5",0.408308762898963
"RAP1BL",0.408308762898963
"HMGN2P4",0.408440250332945
"PDCD5P2",0.408449425276456
"RP11-466P24.6",0.408449425276456
"SNRPCP2",0.408449425276456
"IQGAP2",0.40846342756626
"CTD-2275D10.2",0.408561616611913
"CTD-2236F14.1",0.40867462583467
"F2RL2",0.408696022984003
"CTD-2384B11.2",0.408760771842953
"ENSG10010134220.1",0.408760771842953
"ENSG10010137189.1",0.409160503354841
"F2R",0.409199193131505
"F2RL1",0.409199193131505
"RN7SL208P",0.409210062147593
"S100Z",0.409295420613187
"RNU6ATAC36P",0.409308597335225
"CRHBP",0.40944548804334
"AGGF1",0.40944548804334
"CTC-564N23.6",0.409658004892348
"ZBED3",0.409700407309652
"CTC-564N23.2",0.409704331490994
"SNORA47",0.409704331490994
"ZBED3-AS1",0.409837309860014
"CTC-337B15.3",0.410185783700631
"HMGB1P35",0.410185783700631
"PDE8B",0.410199149711489
"ALDH7A1P1",0.410320710232995
"WDR41",0.410320710232995
"OTP",0.410320710232995
"TBCA",0.41041494438324
"ACTBP2",0.410526456200773
"RP11-107N7.1",0.410605311395081
"RP11-107N7.2",0.410740690980826
"AP3B1",0.410740925104224
"CTD-2179L22.1",0.410838201097126
"ATP6V1G1P6",0.410903137775836
"CTD-2037K23.1",0.41098519653802
"RNU6-183P",0.411071694186059
"Y_RNA",0.411071694186059
"SCAMP1-AS1",0.411143491153821
"SCAMP1",0.411143491153821
"LHFPL2",0.411171771247676
"HMGB1P21",0.41129243635153
"CTD-2073O6.1",0.4112960494579
"CTD-2045M21.1",0.4112960494579
"ARSB",0.411314818765867
"DMGDH",0.411437476359164
"CTD-2299I21.1",0.41155879664421
"BHMT2",0.411572703717416
"BHMT",0.411695049170159
"RNY3P1",0.411713904767165
"CTC-422A18.1",0.411730213893272
"ENSG10010137616.1",0.411829515510787
"CTC-422A18.2",0.412108190993632
"JMY",0.412171843101049
"RPS3AP20",0.412212158779084
"HOMER1",0.412415973438156
"RP11-342F17.1",0.412440239006712
"RP11-342F17.2",0.412528057566838
"Y_RNA",0.412630136639811
"Y_RNA",0.412677090891872
"TENT2",0.412770354807954
"CMYA5",0.412789411106414
"CTC-431G16.2",0.412864980020786
"CTC-431G16.4",0.412864980020786
"CTC-431G16.3",0.412864980020786
"LINC01455",0.412864980020786
"MTX3",0.412864980020786
"THBS4",0.412864980020786
"RBX1P2",0.412909014140574
"TRMT112P2",0.413230232546414
"THBS4-AS1",0.413247978492105
"SERINC5",0.413285003618579
"CTC-458I2.2",0.413285003618579
"KRT18P45",0.413446414439221
"CTC-512J14.7",0.413512216669675
"ENSG10010136765.1",0.41366998766361
"CTC-512J14.1",0.41380549635334
"SPZ1",0.413859815130637
"RBMX2P5",0.413859815130637
"CTC-512J14.5",0.413859815130637
"HNRNPA1P12",0.413859815130637
"RNU6-211P",0.413936169980254
"ZFYVE16",0.413956540913168
"CTD-2015H6.3",0.414050126559471
"FAM151B",0.41406683799789
"RPS27AP9",0.414146748789289
"ANKRD34B",0.414196005387026
"DBIP2",0.414247954190971
"LINC01337",0.414262450980766
"DHFR",0.414330344886885
"CTC-325J23.2",0.414587816860578
"MTRNR2L2",0.414654245615155
"MSH3",0.414726414163431
"RP11-241J12.3",0.414925353200218
"RP11-241J12.1",0.415077612840645
"RASGRF2-AS1",0.415109356656387
"RASGRF2",0.415280280986144
"CTD-2193P3.1",0.415296035261475
"CTD-2193P3.2",0.415296035261475
"CKMT2-AS1",0.415546558796165
"CKMT2",0.415748943356419
"CTD-2248H3.1",0.415827508129059
"ZCCHC9",0.415827508129059
"ACOT12",0.416128746520325
"CTD-2093G19.1",0.416296170805319
"SSBP2",0.416296170805319
"CTD-2249K22.3",0.416334765064748
"CTD-2249K22.1",0.416403818260537
"SEM1P1",0.416403818260537
"ATG10",0.416428302368991
"ATG10-IT1",0.416428302368991
"PPIAP11",0.416428302368991
"ATG10-AS1",0.416487574719185
"RN7SL378P",0.416487574719185
"ATP6AP1L",0.41649553384182
"CTD-2015A6.1",0.416679563230449
"CTD-2015A6.2",0.416698440321911
"CTD-2218K11.2",0.416741421892088
"CTD-2218K11.3",0.416873432673491
"MIR3977",0.416927834986606
"LINC01338",0.416927834986606
"RP11-78C3.1",0.416927834986606
"CTD-2227C6.3",0.416985930851199
"ST13P12",0.416985930851199
"CTD-2227C6.2",0.417131348374315
"RP11-343L5.2",0.417171329745617
"TMEM167A",0.417171329745617
"SCARNA18",0.417171329745617
"XRCC4",0.417254459550143
"CTD-2110K23.1",0.417307775638538
"COQ10BP2",0.417307775638538
"FTH1P9",0.417323460415061
"VCAN",0.417374727688221
"VCAN-AS1",0.417374727688221
"HAPLN1",0.417374727688221
"RN7SKP295",0.417374727688221
"RNU6-620P",0.417374727688221
"CTC-484M2.1",0.417392307062655
"RNU4-11P",0.417444962915121
"ZP3P1",0.417444962915121
"EDIL3",0.417462985083942
"RNU6-448P",0.417462985083942
"EDIL3-DT",0.417462985083942
"PPIAP79",0.417462985083942
"CTC-384G19.1",0.417462985083942
"RBBP4P6",0.417478504804468
"RP11-1072N2.2",0.417699311291088
"RP11-1072N2.3",0.417771358479831
"RP11-1072N2.4",0.417879513318078
"CTD-2331D11.2",0.417879513318078
"CTD-2331D11.3",0.417893314451636
"CTD-2331D11.4",0.418001814830713
"CTC-534B23.1",0.418001814830713
"CTC-480C2.1",0.418046699218073
"CTD-2036A18.2",0.418069398507809
"PTP4A1P4",0.418161331872758
"NBPF22P",0.418365639003961
"CTD-2123J17.2",0.418392533915121
"CTC-261N6.3",0.41847222673842
"CTC-261N6.1",0.418703905942689
"CTC-261N6.2",0.41877099280197
"CTD-2299E8.1",0.418786470546232
"COX7C",0.418811245645799
"SNORD138",0.418850288809536
"RNU6-804P",0.418893548260829
"LINC02059",0.418959936590122
"CTC-493L21.2",0.418996395130719
"CTD-2161E19.1",0.418996395130719
"RP11-72L22.1",0.419181485060169
"MIR4280HG",0.419433538847587
"RN7SKP34",0.419492117858838
"MIR4280",0.41955616764271
"LINC01949",0.419571334571327
"RASA1",0.419581950908903
"RN7SL629P",0.419657798067427
"RNU6-606P",0.419660157199104
"CCNH",0.41971081618853
"CTC-428H11.2",0.419760181599962
"RNU6-727P",0.419894928801496
"LINC02488",0.419939811210291
"LINC02144",0.420201265138358
"AC020930.1",0.420337990434381
"CTD-2297M2.1",0.420350384484045
"TMEM161B",0.420350384484045
"TMEM161B-AS1",0.420350384484045
"RNA5SP187",0.420350384484045
"SNORA70",0.420350384484045
"CTC-498M16.3",0.420471032762357
"LINC02060",0.420512426996375
"CTC-498M16.4",0.420534591525291
"LINC00461",0.420786908354918
"H3P23",0.420822299689319
"MIR9-2",0.420822299689319
"MEF2C-AS2",0.420836440120325
"CTC-467M3.3",0.420836440120325
"CTC-467M3.2",0.420836440120325
"MEF2C",0.420995729762385
"MEF2C-AS1",0.421123111992864
"CTD-2232E5.2",0.421123111992864
"LINC02161",0.421258530158747
"AC113167.2",0.421258530158747
"MIR3660",0.421258530158747
"LINC01339",0.421413477996406
"RP11-61G23.2",0.421589081504241
"CTD-2373J6.1",0.421589460104242
"CETN3",0.421738794151643
"CTD-2373J6.2",0.421772596148336
"MBLAC2",0.422215741778351
"POLR3G",0.422235907920979
"LYSMD3",0.422282686835807
"ADGRV1",0.422320501458938
"TMEM251P1",0.422325756460331
"LUCAT1",0.422325756460331
"CTD-2266L18.2",0.422325756460331
"RP11-414H23.2",0.422329975529505
"RP11-414H23.3",0.422428913250612
"RNU4-90P",0.422579185829246
"RP11-213H15.1",0.422627189505483
"RP11-213H15.5",0.422627189505483
