"ML_Model","Disease","LLM_1","LLM_2","n_seeds","mean_1","mean_2","df","p_value","q_value"
"EXTRATREES","ME/CFS","GPT 4o Long","Gemini 2.5 Pro Short",100,0.604831932773109,0.595994397759104,99,0.296614917687528,0.379902771554073
"EXTRATREES","ME/CFS","GPT 4o Long","Gemini Advanced 2.0 Flash Long",100,0.604831932773109,0.593445378151261,99,0.226993530749484,0.303171293270446
"EXTRATREES","ME/CFS","GPT 4o Long","Gemini Advanced 2.0 Flash Short",100,0.604831932773109,0.600252100840336,99,0.562970671801319,0.649108602355172
"EXTRATREES","ME/CFS","GPT 4o Long","Random",100,0.604831932773109,0.57952380952381,99,0.014939737446008,0.0262793062033516
"EXTRATREES","ME/CFS","GPT 4o Short","GPT o3 Long",100,0.594145658263305,0.614705882352941,99,0.0122376638705271,0.0221838129923898
"EXTRATREES","ME/CFS","GPT 4o Short","GPT o3 Short",100,0.594145658263305,0.607913165266106,99,0.0484039711990565,0.0779144111871605
"EXTRATREES","ME/CFS","GPT 4o Short","Gemini 2.5 Pro Long",100,0.594145658263305,0.613991596638655,99,0.0153749072611392,0.0269074516231217
"EXTRATREES","ME/CFS","GPT 4o Short","Gemini 2.5 Pro Short",100,0.594145658263305,0.595994397759104,99,0.779116854610026,0.835423807182
"EXTRATREES","ME/CFS","GPT 4o Short","Gemini Advanced 2.0 Flash Long",100,0.594145658263305,0.593445378151261,99,0.938007553083143,0.954795160297159
"EXTRATREES","ME/CFS","GPT 4o Short","Gemini Advanced 2.0 Flash Short",100,0.594145658263305,0.600252100840336,99,0.368743322695825,0.456746493175864
"EXTRATREES","ME/CFS","GPT 4o Short","Random",100,0.594145658263305,0.57952380952381,99,0.0842852742188058,0.129414397422576
"EXTRATREES","ME/CFS","GPT o3 Long","GPT o3 Short",100,0.614705882352941,0.607913165266106,99,0.326675438932536,0.411357909725933
"EXTRATREES","ME/CFS","GPT o3 Long","Gemini 2.5 Pro Long",100,0.614705882352941,0.613991596638655,99,0.916497337353477,0.939908989847856
"EXTRATREES","ME/CFS","GPT o3 Long","Gemini 2.5 Pro Short",100,0.614705882352941,0.595994397759104,99,0.0290295368514201,0.0483235582953518
"EXTRATREES","ME/CFS","GPT o3 Long","Gemini Advanced 2.0 Flash Long",100,0.614705882352941,0.593445378151261,99,0.00706844363316919,0.0133081731852082
"EXTRATREES","ME/CFS","GPT o3 Long","Gemini Advanced 2.0 Flash Short",100,0.614705882352941,0.600252100840336,99,0.0609513026610852,0.0960850612432984
"EXTRATREES","ME/CFS","GPT o3 Long","Random",100,0.614705882352941,0.57952380952381,99,6.86123797623777e-05,0.000169053968187086
"EXTRATREES","ME/CFS","GPT o3 Short","Gemini 2.5 Pro Long",100,0.607913165266106,0.613991596638655,99,0.3776132834069,0.463372892116115
"EXTRATREES","ME/CFS","GPT o3 Short","Gemini 2.5 Pro Short",100,0.607913165266106,0.595994397759104,99,0.105582654518014,0.159425136523329
"EXTRATREES","ME/CFS","GPT o3 Short","Gemini Advanced 2.0 Flash Long",100,0.607913165266106,0.593445378151261,99,0.0741510100161543,0.11498683979009
"EXTRATREES","ME/CFS","GPT o3 Short","Gemini Advanced 2.0 Flash Short",100,0.607913165266106,0.600252100840336,99,0.313295973053275,0.398183429439218
"EXTRATREES","ME/CFS","GPT o3 Short","Random",100,0.607913165266106,0.57952380952381,99,0.00179687120077318,0.00369944070747419
"EXTRATREES","ME/CFS","Gemini 2.5 Pro Long","Gemini 2.5 Pro Short",100,0.613991596638655,0.595994397759104,99,0.0108426641254359,0.019946410419434
"EXTRATREES","ME/CFS","Gemini 2.5 Pro Long","Gemini Advanced 2.0 Flash Long",100,0.613991596638655,0.593445378151261,99,0.0044056786399146,0.00854226043108441
"EXTRATREES","ME/CFS","Gemini 2.5 Pro Long","Gemini Advanced 2.0 Flash Short",100,0.613991596638655,0.600252100840336,99,0.0384316289214023,0.0629006876231585
"EXTRATREES","ME/CFS","Gemini 2.5 Pro Long","Random",100,0.613991596638655,0.57952380952381,99,0.000110157286856549,0.000265662008055105
"EXTRATREES","ME/CFS","Gemini 2.5 Pro Short","Gemini Advanced 2.0 Flash Long",100,0.595994397759104,0.593445378151261,99,0.769479319973053,0.829651873430661
"EXTRATREES","ME/CFS","Gemini 2.5 Pro Short","Gemini Advanced 2.0 Flash Short",100,0.595994397759104,0.600252100840336,99,0.511904557851582,0.60341081301158
"EXTRATREES","ME/CFS","Gemini 2.5 Pro Short","Random",100,0.595994397759104,0.57952380952381,99,0.0527028333675016,0.0844358774021592
"EXTRATREES","ME/CFS","Gemini Advanced 2.0 Flash Long","Gemini Advanced 2.0 Flash Short",100,0.593445378151261,0.600252100840336,99,0.408239065738623,0.496212221489956
"EXTRATREES","ME/CFS","Gemini Advanced 2.0 Flash Long","Random",100,0.593445378151261,0.57952380952381,99,0.148304768626832,0.212150912980968
"EXTRATREES","ME/CFS","Gemini Advanced 2.0 Flash Short","Random",100,0.600252100840336,0.57952380952381,99,0.027089885709986,0.0452603353661333
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Long","Claude 3.7 Sonnet Short",85,0.57175811501071,0.565299060800791,84,0.494601625543747,0.585850889702852
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Long","Claude Opus4 Long",75,0.574005602240896,0.572511671335201,74,0.877133225673474,0.909792441523018
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Long","Claude Opus4 Short",82,0.569754731160757,0.581164172986268,81,0.285943108728845,0.368566896520183
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Long","DESeq",87,0.570688045333076,0.627354390031875,86,5.60177294879952e-08,1.77411138633674e-07
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Long","GPT 4o Long",84,0.56952781112445,0.595388155262105,83,0.0224475322934987,0.0383970947125636
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Long","GPT 4o Short",82,0.56934481109517,0.584580173532828,81,0.136740195758536,0.197932520901805
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Long","GPT o3 Long",75,0.565676937441643,0.559757236227824,74,0.524822832974,0.614921173398722
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Long","GPT o3 Short",81,0.568696614448248,0.584569630321264,80,0.106400425601961,0.160482409885831
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Long","Gemini 2.5 Pro Long",77,0.566080977845684,0.589199316090072,76,0.0257415773139401,0.0434329456533105
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Long","Gemini 2.5 Pro Short",76,0.569364587940439,0.564868052484152,75,0.697196506536564,0.770585612487782
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Long","Gemini Advanced 2.0 Flash Long",79,0.568521079317803,0.584015884834947,78,0.133454300183047,0.193792680584957
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Long","Gemini Advanced 2.0 Flash Short",85,0.572549019607843,0.588070522326578,84,0.111841172560306,0.166481134727174
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Long","Random",81,0.565930075733997,0.550662240204724,80,0.108735663934502,0.16292445803578
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Short","Claude Opus4 Long",81,0.568731196182176,0.568419960576823,80,0.973654793707576,0.982290312942233
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Short","Claude Opus4 Short",89,0.571082365530482,0.581625908790482,88,0.236440167231158,0.313340609971389
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Short","DESeq",96,0.572099673202614,0.63031045751634,95,8.85098162269928e-10,3.10580717608856e-09
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Short","GPT 4o Long",92,0.571124101814639,0.601205699671173,91,0.00211129147916937,0.00428856081706279
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Short","GPT 4o Short",90,0.567351384998444,0.585216308745721,89,0.0389494214782148,0.0636718087637883
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Short","GPT o3 Long",79,0.561429635145197,0.558575328865723,78,0.758924030500674,0.821515703119286
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Short","GPT o3 Short",90,0.570245876128229,0.581372549019608,89,0.219971162955434,0.295143557306536
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Short","Gemini 2.5 Pro Long",81,0.56848912404468,0.588598402323892,80,0.055723861525976,0.0885483946250958
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Short","Gemini 2.5 Pro Short",85,0.568989948920745,0.569220629428242,84,0.979592874449824,0.985753121462984
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Short","Gemini Advanced 2.0 Flash Long",84,0.568694144324396,0.589969321061758,83,0.0153756866417838,0.0269074516231217
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Short","Gemini Advanced 2.0 Flash Short",92,0.569084155401291,0.586834733893557,91,0.0529041032834379,0.0846589694981157
"GLMNETLasso","ME/CFS","Claude 3.7 Sonnet Short","Random",87,0.563862326539811,0.554702340706397,86,0.28131764837252,0.363409947990872
"GLMNETLasso","ME/CFS","Claude Opus4 Long","Claude Opus4 Short",78,0.56927386339151,0.575145442792502,77,0.524687784813484,0.614921173398722
"GLMNETLasso","ME/CFS","Claude Opus4 Long","DESeq",84,0.567560357476324,0.628618113912232,83,2.05371566622311e-09,7.00830471098637e-09
"GLMNETLasso","ME/CFS","Claude Opus4 Long","GPT 4o Long",80,0.568032212885154,0.593522408963585,79,0.0267368208486282,0.0449117934231745
"GLMNETLasso","ME/CFS","Claude Opus4 Long","GPT 4o Short",79,0.568591993759529,0.581852994362302,78,0.162214250791288,0.228978751116968
"GLMNETLasso","ME/CFS","Claude Opus4 Long","GPT o3 Long",71,0.560263542036533,0.552096895096067,70,0.383852665325599,0.469497211621364
"GLMNETLasso","ME/CFS","Claude Opus4 Long","GPT o3 Short",79,0.566819132716378,0.579069602524554,78,0.185604662046831,0.25825725147189
"GLMNETLasso","ME/CFS","Claude Opus4 Long","Gemini 2.5 Pro Long",74,0.564880006056477,0.585339541221894,73,0.0442392595100565,0.0718033165650738
"GLMNETLasso","ME/CFS","Claude Opus4 Long","Gemini 2.5 Pro Short",76,0.56453634085213,0.567079463364293,75,0.811822169659542,0.857028044536176
"GLMNETLasso","ME/CFS","Claude Opus4 Long","Gemini Advanced 2.0 Flash Long",77,0.565135144967078,0.587071192113209,76,0.0356331202944848,0.0587430062825745
"GLMNETLasso","ME/CFS","Claude Opus4 Long","Gemini Advanced 2.0 Flash Short",81,0.566345056541135,0.581146038662378,80,0.148427928129541,0.212150912980968
"GLMNETLasso","ME/CFS","Claude Opus4 Long","Random",76,0.562361786819991,0.551231018723279,75,0.23515031280926,0.311934088420447
"GLMNETLasso","ME/CFS","Claude Opus4 Short","DESeq",92,0.58095847034466,0.625654609669955,91,9.71543069070992e-07,2.78604262454181e-06
"GLMNETLasso","ME/CFS","Claude Opus4 Short","GPT 4o Long",88,0.582473898650369,0.59775273745862,87,0.105305950360029,0.159183413334927
"GLMNETLasso","ME/CFS","Claude Opus4 Short","GPT 4o Short",85,0.577854671280277,0.587543252595156,84,0.312103838238624,0.39703796756358
"GLMNETLasso","ME/CFS","Claude Opus4 Short","GPT o3 Long",77,0.578449561642839,0.560569682418422,76,0.0505528026982353,0.0812774743028164
"GLMNETLasso","ME/CFS","Claude Opus4 Short","GPT o3 Short",87,0.580089507067195,0.583099906629318,86,0.736568940666484,0.804333283207801
"GLMNETLasso","ME/CFS","Claude Opus4 Short","Gemini 2.5 Pro Long",80,0.577696078431373,0.587727591036414,79,0.261284611511843,0.34089904983807
"GLMNETLasso","ME/CFS","Claude Opus4 Short","Gemini 2.5 Pro Short",81,0.577653283535636,0.572777259051769,80,0.630060849864538,0.70959823437714
"GLMNETLasso","ME/CFS","Claude Opus4 Short","Gemini Advanced 2.0 Flash Long",82,0.57843137254902,0.585912413745986,81,0.449929289816639,0.541104388193579
"GLMNETLasso","ME/CFS","Claude Opus4 Short","Gemini Advanced 2.0 Flash Short",89,0.578352689390363,0.588298240644572,88,0.28734373706753,0.370022831223754
"GLMNETLasso","ME/CFS","Claude Opus4 Short","Random",86,0.575890821444857,0.554344993811478,85,0.0153615220410718,0.0269074516231217
"GLMNETLasso","ME/CFS","DESeq","GPT 4o Long",96,0.631506769374416,0.601073762838469,95,0.0012349169019304,0.00262973724046021
"GLMNETLasso","ME/CFS","DESeq","GPT 4o Short",92,0.62757276823773,0.587413226160029,91,0.000115481479746052,0.00027752151382634
"GLMNETLasso","ME/CFS","DESeq","GPT o3 Long",83,0.623198677061186,0.560679693564173,82,3.04470287612612e-08,9.77886923744037e-08
"GLMNETLasso","ME/CFS","DESeq","GPT o3 Short",94,0.630252100840336,0.583452529948149,93,3.31207409479963e-07,9.98009081545584e-07
"GLMNETLasso","ME/CFS","DESeq","Gemini 2.5 Pro Long",85,0.627418026033943,0.588350634371396,84,0.000193028565670192,0.000452721635979058
"GLMNETLasso","ME/CFS","DESeq","Gemini 2.5 Pro Short",89,0.627860132817172,0.574512951247915,88,2.93587452369562e-07,8.90548605521006e-07
"GLMNETLasso","ME/CFS","DESeq","Gemini Advanced 2.0 Flash Long",88,0.628183091418386,0.589731347084288,87,0.00022141928872673,0.000514009063115624
"GLMNETLasso","ME/CFS","DESeq","Gemini Advanced 2.0 Flash Short",96,0.628267973856209,0.590073529411765,95,0.000171054302320029,0.000401874565691634
"GLMNETLasso","ME/CFS","DESeq","Random",91,0.62264905962385,0.556299442854065,90,1.52267215493647e-12,6.20432087011429e-12
"GLMNETLasso","ME/CFS","GPT 4o Long","GPT 4o Short",88,0.600203717850777,0.585243188184365,87,0.139862552636219,0.201384371675568
"GLMNETLasso","ME/CFS","GPT 4o Long","GPT o3 Long",80,0.598546918767507,0.56234243697479,79,0.00173193361863321,0.00358195362035505
"GLMNETLasso","ME/CFS","GPT 4o Long","GPT o3 Short",90,0.601509492685963,0.582212885154062,89,0.08207757270932,0.126451339444946
"GLMNETLasso","ME/CFS","GPT 4o Long","Gemini 2.5 Pro Long",81,0.59886917730055,0.591779921845281,80,0.574903099552914,0.660557854284282
"GLMNETLasso","ME/CFS","GPT 4o Long","Gemini 2.5 Pro Short",85,0.596440929312902,0.574460372384248,84,0.0537847866086465,0.0859674867925087
"GLMNETLasso","ME/CFS","GPT 4o Long","Gemini Advanced 2.0 Flash Long",85,0.594397759103641,0.590509144834404,84,0.747367448459683,0.813521983371186
"GLMNETLasso","ME/CFS","GPT 4o Long","Gemini Advanced 2.0 Flash Short",92,0.596699549384971,0.589270490805018,91,0.496115384752039,0.586826256660774
"GLMNETLasso","ME/CFS","GPT 4o Long","Random",88,0.59288260758849,0.558361981156099,87,0.00172244319392039,0.00357315343419656
"GLMNETLasso","ME/CFS","GPT 4o Short","GPT o3 Long",79,0.579619189447931,0.556731553380846,78,0.0150196724896445,0.0263859111304565
"GLMNETLasso","ME/CFS","GPT 4o Short","GPT o3 Short",86,0.587225587909582,0.576591101556902,85,0.244762088292894,0.322802174415267
"GLMNETLasso","ME/CFS","GPT 4o Short","Gemini 2.5 Pro Long",77,0.584633853541417,0.58647095201717,76,0.857138282735406,0.892443749758833
"GLMNETLasso","ME/CFS","GPT 4o Short","Gemini 2.5 Pro Short",81,0.580834803057025,0.569837811667877,80,0.157733369607102,0.223927000392932
"GLMNETLasso","ME/CFS","GPT 4o Short","Gemini Advanced 2.0 Flash Long",80,0.579971988795518,0.585364145658263,79,0.626060818708167,0.706258692179048
"GLMNETLasso","ME/CFS","GPT 4o Short","Gemini Advanced 2.0 Flash Short",91,0.586973250838797,0.587865915597008,90,0.894468599305985,0.924961847009598
"GLMNETLasso","ME/CFS","GPT 4o Short","Random",85,0.583391003460208,0.553484923381117,84,0.00171248460945292,0.00355790181416018
"GLMNETLasso","ME/CFS","GPT o3 Long","GPT o3 Short",78,0.561157796451914,0.574965883789413,77,0.125455726205972,0.183938846692967
"GLMNETLasso","ME/CFS","GPT o3 Long","Gemini 2.5 Pro Long",72,0.559659975101152,0.579306722689076,71,0.0585789334725648,0.0926538171379501
"GLMNETLasso","ME/CFS","GPT o3 Long","Gemini 2.5 Pro Short",74,0.556798395033689,0.562268150503445,73,0.591437078402092,0.676140378575256
"GLMNETLasso","ME/CFS","GPT o3 Long","Gemini Advanced 2.0 Flash Long",74,0.558350367173897,0.586210159739571,73,0.00497181417302377,0.0095450440874507
"GLMNETLasso","ME/CFS","GPT o3 Long","Gemini Advanced 2.0 Flash Short",81,0.560172217034962,0.58595289967839,80,0.00357549556567277,0.00702237618294004
"GLMNETLasso","ME/CFS","GPT o3 Long","Random",78,0.558697838109603,0.549432593550241,77,0.326247519218324,0.411198396798719
"GLMNETLasso","ME/CFS","GPT o3 Short","Gemini 2.5 Pro Long",80,0.581845238095238,0.584576330532213,79,0.790634826271744,0.842319915421547
"GLMNETLasso","ME/CFS","GPT o3 Short","Gemini 2.5 Pro Short",85,0.58396770472895,0.572977426264623,84,0.247538373001183,0.326148531994802
"GLMNETLasso","ME/CFS","GPT o3 Short","Gemini Advanced 2.0 Flash Long",82,0.584426453508233,0.583384573341532,81,0.918151496709933,0.940367815624901
"GLMNETLasso","ME/CFS","GPT o3 Short","Gemini Advanced 2.0 Flash Short",90,0.580189853719265,0.588515406162465,89,0.336998224251774,0.422539897046561
"GLMNETLasso","ME/CFS","GPT o3 Short","Random",86,0.581118493909192,0.557960393459709,85,0.0119462991863863,0.0217712929097693
"GLMNETLasso","ME/CFS","Gemini 2.5 Pro Long","Gemini 2.5 Pro Short",75,0.581307189542484,0.567544351073763,74,0.244040692034815,0.322162035423135
"GLMNETLasso","ME/CFS","Gemini 2.5 Pro Long","Gemini Advanced 2.0 Flash Long",79,0.583608126795022,0.584583200368755,78,0.921169124919821,0.9418695546933
"GLMNETLasso","ME/CFS","Gemini 2.5 Pro Long","Gemini Advanced 2.0 Flash Short",81,0.590085416882802,0.587647404640869,80,0.813380346603347,0.857831256280283
"GLMNETLasso","ME/CFS","Gemini 2.5 Pro Long","Random",79,0.583608126795022,0.558114384994504,78,0.00999939588463562,0.0185450752479995
"GLMNETLasso","ME/CFS","Gemini 2.5 Pro Short","Gemini Advanced 2.0 Flash Long",79,0.570081197035776,0.585682374215509,78,0.179329844153695,0.251061781815173
"GLMNETLasso","ME/CFS","Gemini 2.5 Pro Short","Gemini Advanced 2.0 Flash Short",85,0.570835392980722,0.58579667160982,84,0.103273128108463,0.156457069775863
"GLMNETLasso","ME/CFS","Gemini 2.5 Pro Short","Random",80,0.569292717086835,0.552328431372549,79,0.0609594601001439,0.0960850612432984
"GLMNETLasso","ME/CFS","Gemini Advanced 2.0 Flash Long","Gemini Advanced 2.0 Flash Short",84,0.587368280645592,0.585800987061491,83,0.884833385860046,0.916386624961277
"GLMNETLasso","ME/CFS","Gemini Advanced 2.0 Flash Long","Random",82,0.579148732663797,0.555646648903464,81,0.0203690465179696,0.0352839447931834
"GLMNETLasso","ME/CFS","Gemini Advanced 2.0 Flash Short","Random",89,0.588518553488811,0.554732005161615,88,0.000149428693145701,0.000353501154495464
"GLMNETRidge","ME/CFS","Claude 3.7 Sonnet Long","Claude 3.7 Sonnet Short",100,0.602885154061625,0.604201680672269,99,0.896274768811606,0.925730352764688
"GLMNETRidge","ME/CFS","Claude 3.7 Sonnet Long","Claude Opus4 Long",100,0.602885154061625,0.596694677871148,99,0.498115784752864,0.588682291071566
"GLMNETRidge","ME/CFS","Claude 3.7 Sonnet Long","Claude Opus4 Short",100,0.602885154061625,0.614957983193277,99,0.208946816500992,0.283511336504825
"GLMNETRidge","ME/CFS","Claude 3.7 Sonnet Long","DESeq",100,0.602885154061625,0.660840336134454,99,1.65248130983989e-09,5.66742961791821e-09
"GLMNETRidge","ME/CFS","Claude 3.7 Sonnet Long","GPT 4o Long",100,0.602885154061625,0.604145658263305,99,0.897359025973304,0.925846614099441
"GLMNETRidge","ME/CFS","Claude 3.7 Sonnet Long","GPT 4o Short",100,0.602885154061625,0.599103641456583,99,0.679648127743393,0.757322199485495
"GLMNETRidge","ME/CFS","Claude 3.7 Sonnet Long","GPT o3 Long",100,0.602885154061625,0.592240896358543,99,0.257028282039689,0.336702116107654
"GLMNETRidge","ME/CFS","Claude 3.7 Sonnet Long","GPT o3 Short",100,0.602885154061625,0.605182072829132,99,0.780628520701437,0.835731710398009
"GLMNETRidge","ME/CFS","Claude 3.7 Sonnet Long","Gemini 2.5 Pro Long",100,0.602885154061625,0.607254901960784,99,0.646416888713019,0.72622144287512
"GLMNETRidge","ME/CFS","Claude 3.7 Sonnet Long","Gemini 2.5 Pro Short",100,0.602885154061625,0.598557422969188,99,0.662794853076096,0.7415696511876
"GLMNETRidge","ME/CFS","Claude 3.7 Sonnet Long","Gemini Advanced 2.0 Flash Long",100,0.602885154061625,0.594901960784314,99,0.314781655678464,0.398957251625908
"GLMNETRidge","ME/CFS","Claude 3.7 Sonnet Long","Gemini Advanced 2.0 Flash Short",100,0.602885154061625,0.602436974789916,99,0.961293195852209,0.971974231361678
"GLMNETRidge","ME/CFS","Claude 3.7 Sonnet Long","Random",100,0.602885154061625,0.568571428571429,99,0.000346574333281397,0.000788456608215177
"GLMNETRidge","ME/CFS","Claude 3.7 Sonnet Short","Claude Opus4 Long",100,0.604201680672269,0.596694677871148,99,0.41895160065736,0.507876496356391
"GLMNETRidge","ME/CFS","Claude 3.7 Sonnet Short","Claude Opus4 Short",100,0.604201680672269,0.614957983193277,99,0.21226747461024,0.286592584414418
