"GeneName","Padj"
"RP1-27K12.4",NA
"RP1-27K12.2",NA
"LINC01564",NA
"KLHL31",NA
"RP11-79N23.1",NA
"LRRC1",NA
"RP3-523E19.2",NA
"MLIP",NA
"RP11-411K7.1",NA
"MLIP-AS1",NA
"MLIP-IT1",NA
"ERHP2",NA
"RP11-642N5.2",NA
"TINAG",NA
"TINAG-AS1",NA
"CLNS1AP1",NA
"RPL10P10",NA
"RPSAP44",NA
"KRASP1",NA
"RNU6-1023P",NA
"RP11-524H19.2",NA
"FAM83B",NA
"RP3-523K23.2",NA
"HCRTR2",NA
"GFRAL",NA
"HMGCLL1",NA
"RP11-228O6.2",NA
"BMP5",NA
"NPM1P36",NA
"COL21A1",NA
"DHFRP6",NA
"RP3-445N2.1",NA
"RCC2P7",NA
"DST",NA
"DST-AS1",NA
"RNU6-626P",NA
"BEND6",NA
"OSTCP6",NA
"FTH1P15",NA
"KIAA1586",NA
"ZNF451",NA
"ZNF451-AS1",NA
"BAG2",NA
"RAB23",NA
"PRIM2",NA
"MIR548U",NA
"RP1-71H19.2",NA
"XXbac-BPGBPG55C20.1",NA
"XXbac-BPGBPG55C20.6",NA
"XXbac-BPGBPG55C20.3",NA
"XXbac-BPGBPG55C20.2",NA
"GUSBP4",NA
"XXbac-BPGBPG55C20.4",NA
"POM121L14P",NA
"LINC00680",NA
"XXbac-BPG55C20.7",NA
"GAPDHP15",NA
"RP11-278J20.2",NA
"RBBP4P4",NA
"RP11-136G2.1",NA
"RP3-401D24.1",NA
"GAPDHP41",NA
"RP11-343D24.2",NA
"RP11-110C8.1",NA
"RP11-325M4.2",NA
"RBBP4P3",NA
"RP1-91N13.1",NA
"MTRNR2L9",NA
"KHDRBS2-OT1",NA
"KHDRBS2",NA
"RP11-506N21.1",NA
"DHFRP5",NA
"RP11-448N11.2",NA
"RP11-448N11.3",NA
"RP11-184C23.1",NA
"FKBP1C",NA
"SPTLC1P3",NA
"RP11-184C23.4",NA
"LGSN",NA
"RP3-407E4.2",NA
"RP3-407E4.3",NA
"RP3-407E4.4",NA
"EEF1B2P5",NA
"PTP4A1",NA
"RP5-1148A21.3",NA
"RP5-1148A21.4",NA
"RP11-164N20.2",NA
"PHF3",NA
"EYS",NA
"RP11-59D5__B.3",NA
"SCAT8",NA
"GCNT1P4",NA
"RP11-349P19.1",NA
"HNRNPDP2",NA
"RP11-307F22.2",NA
"RP11-74E24.2",NA
"SLC25A51P1",NA
"ADH5P4",NA
"NUFIP1P1",NA
"RP11-24C14.1",NA
"RNU7-66P",NA
"ENSG10010136392.1",NA
"RP11-409K15.1",NA
"RNA5SP208",NA
"RNU6-280P",NA
"Y_RNA",NA
"RP11-301G19.1",NA
"RP11-301G19.3",NA
"XX-BC460O1.1",NA
"RP11-301G19.2",NA
"RP11-542F9.2",NA
"RP11-542F9.1",NA
"RP11-406O16.2",NA
"LINC02549",NA
"RP11-423B13.1",NA
"RP11-361F19.1",NA
"RP3-525N10.2",NA
"ADGRB3",NA
"RP11-442J1.2",NA
"LMBRD1",NA
"NPM1P37",NA
"GAPDHP42",NA
"COL19A1",NA
"COL9A1",NA
"RP1-149L1.1",NA
"RP1-149L1.2",NA
"RP11-462G2.1",NA
"FAM135A-AS1",NA
"FAM135A",NA
"RNU7-48P",NA
"SDHAF4",NA
"RP11-134K13.4",NA
"RP11-134K13.2",NA
"SLC25A6P6",NA
"SMAP1",NA
"RP11-160A9.3",NA
"NDUFAB1P1",NA
"B3GAT2",NA
"RP1-20N4.2",NA
"BECN1P2",NA
"U3",NA
"LYPLA1P3",NA
"RNU6-411P",NA
"RP11-154D6.1",NA
"RP11-154D6.3",NA
"RP11-154D6.2",NA
"OGFRL1",NA
"RP3-331H24.5",NA
"RP3-331H24.4",NA
"LINC00472",NA
"MIR30C2",NA
"RP3-331H24.6",NA
"MIR30A",NA
"LINC01626",NA
"RP1-288M22.3",NA
"RP1-288M22.1",NA
"KRT19P1",NA
"RNU4-66P",NA
"RIMS1",NA
"RP5-1046G13.2",NA
"RP11-135M8__A.1",NA
"RP3-474G15.1",NA
"RP11-135M8.1",NA
"KCNQ5",NA
"MIR4282",NA
"KNOP1P4",NA
"PGAM1P10",NA
"KCNQ5-AS1",NA
"RBPMS2P1",NA
"KHDC1P1",NA
"RP11-257K9.8",NA
"KHDC1L",NA
"KHDC1",NA
"RP11-398K22.12",NA
"EIF3EP1",NA
"SDCBP2P1",NA
"PAICSP3",NA
"DPPA5",NA
"KHDC3L",NA
"OOEP",NA
"OOEP-AS1",NA
"DDX43",NA
"CGAS",NA
"MTO1",NA
"RNU6-975P",NA
"RN7SL827P",NA
"EEF1A1",NA
"RP11-505P4.7",NA
"RP11-505P4.5",NA
"SLC17A5",NA
"RP11-553A21.3",NA
"CD109",NA
"RP11-374N7.2",NA
"TXNP7",NA
"RP11-554D15.1",NA
"RP11-9G10.1",NA
"RP11-554D15.3",NA
"RP11-554D15.2",NA
"RP11-554D15.4",NA
"RP11-560O20.1",NA
"COL12A1",NA
"COX7A2",NA
"TMEM30A",NA
"TMEM30A-DT",NA
"FILIP1",NA
"HMGB1P39",NA
"RP11-415D17.3",NA
"U3",NA
"MIR4463",NA
"RP11-415D17.4",NA
"UBE2V1P15",NA
"RNU1-34P",NA
"H3P27",NA
"RNU6-1338P",NA
"SENP6",NA
"RP11-474L11.5",NA
"RNU6-1016P",NA
"RN7SKP163",NA
"RP1-134M13.2",NA
"MYO6",NA
"RNU6-155P",NA
"RNA5SP209",NA
"IMPG1",NA
"Y_RNA",NA
"RNU6-248P",NA
"RNU6-261P",NA
"LINC02540",NA
"RNU6-84P",NA
"RP11-35J1.2",NA
"RP11-354K4.1",NA
"RP11-354K4.2",NA
"RP11-274E6.1",NA
"HTR1B",NA
"MEI4",NA
"RP3-390M24.1",NA
"RP11-173D14.3",NA
"IRAK1BP1",NA
"PHIP",NA
"RP11-477E3.2",NA
"RP11-477E3.3",NA
"HMGN3",NA
"HMGN3-AS1",NA
"RP11-46B11.2",NA
"Y_RNA",NA
"LCAL1",NA
"RP3-508D13.1",NA
"RP1-232L24.2",NA
"RP1-232L24.4",NA
"RP1-232L24.3",NA
"DBIP1",NA
"LCA5",NA
"RP11-342L8.3",NA
"RP11-342L8.2",NA
"RP11-177G23.2",NA
"RP11-177G23.1",NA
"SH3BGRL2",NA
"LINC01621",NA
"RP1-92C4.1",NA
"RP1-92C4.4",NA
"RP1-92C4.2",NA
"ELOVL4",NA
"RP3-357D13.5",NA
"GAPDHP63",NA
"TTK",NA
"RP11-296E7.3",NA
"RP11-296E7.1",NA
"AK4P5",NA
"BCKDHB",NA
"RP11-250B2.6",NA
"RP11-250B2.4",NA
"RP11-250B2.3",NA
"RP11-250B2.5",NA
"RPSAP72",NA
"RP11-11L12.2",NA
"RP11-486E2.1",NA
"TENT5A",NA
"RP1-300G12.2",NA
"RP11-244G12.1",NA
"RNA5SP210",NA
"RP5-991C6.4",NA
"SNORA70",NA
"RP5-991C6.2",NA
"LINC01526",NA
"LINC02542",NA
"RP11-801I18.1",NA
"IBTK",NA
"RNU6-130P",NA
"RP3-492P14.2",NA
"RP3-492P14.3",NA
"TPBG",NA
"UBE3D",NA
"LAP3P1",NA
"RP11-445L13__B.3",NA
"DOP1A",NA
"PGM3",NA
"RWDD2A",NA
"ME1",NA
"RP11-378G13.2",NA
"PRSS35",NA
"SNAP91",NA
"RP3-393K13.1",NA
"RP1-237I15.2",NA
"RIPPLY2",NA
"CYB5R4",NA
"RP4-676J13.2",NA
"LINC02857",NA
"MRAP2",NA
"CEP162",NA
"LINC01611",NA
"SMARCE1P2",NA
"TBX18",NA
"TBX18-AS1",NA
"RP11-132M7.2",NA
"RP1-33L1.2",NA
"RP3-435K13.1",NA
"RP3-455E7.1",NA
"RP1-161C16.1",NA
"RP11-30P6.1",NA
"KRT18P64",NA
"LINC02535",NA
"DUTP5",NA
"TPT1P6",NA
"NT5E",NA
"RP11-321N4.4",NA
"SNX14",NA
"RP11-321N4.5",NA
"SYNCRIP",NA
"SNHG5",NA
"PKMP3",NA
"SNORD50B",NA
"RP11-33E24.3",NA
"SMIM11P1",NA
"RNU4-72P",NA
"Y_RNA",NA
"RP11-207F8.1",NA
"RP11-486D20.1",NA
"RNU4-12P",NA
"RAB1AP2",NA
"NDUFA5P9",NA
"RP11-15J23.1",NA
"RN7SL643P",NA
"RP1-253B10.1",NA
"RP1-253B10.2",NA
"RP11-76H14.2",NA
"RP11-76H14.5",NA
"HTR1E",NA
"MTHFD2P2",NA
"RP11-156F23.2",NA
"RN7SKP209",NA
"CGA",NA
"RCN1P1",NA
"RP11-393I2.4",NA
"ZNF292",NA
"RP11-393I2.2",NA
"GJB7",NA
"HSPD1P10",NA
"SMIM8",NA
"C6orf163",NA
"RP1-102H19.7",NA
"CFAP206",NA
"RP3-382I10.7",NA
"RP3-382I10.2",NA
"RP3-382I10.3",NA
"ST13P16",NA
"SLC35A1",NA
"RNU6-444P",NA
"RARS2",NA
"ORC3",NA
"AKIRIN2",NA
"ENSG10010138433.1",NA
"Y_RNA",NA
"RN7SL183P",NA
"RP11-453D21.1",NA
"RP1-23D17.3",NA
"SPACA1",NA
"CNR1",NA
"RP4-570O12.3",NA
"RP11-459O1.2",NA
"RP4-570O12.2",NA
"ACTBP8",NA
"RP11-12B13.1",NA
"RNGTT",NA
"SNORA73",NA
"RP1-72A23.4",NA
"RP1-72A23.3",NA
"RP1-72A23.1",NA
"RNU2-61P",NA
"PNRC1-DT",NA
"PNRC1",NA
"RN7SL336P",NA
"SRSF12",NA
"RP11-63L7.6",NA
"PM20D2",NA
"GABRR1",NA
"GABRR2",NA
"TUBB3P1",NA
"UBE2J1",NA
"RRAGD",NA
"NACAP7",NA
"ANKRD6",NA
"RN7SL11P",NA
"RP11-16C18.3",NA
"LYRM2",NA
"MDN1",NA
"RP1-122O8.7",NA
"DNAJC19P6",NA
"PIMREGP3",NA
"CASP8AP2",NA
"Y_RNA",NA
"RPL22P14",NA
"RP11-63K6.5",NA
"GJA10",NA
"Y_RNA",NA
"BACH2",NA
"RP3-512E2.2",NA
"RN7SKP110",NA
"RP3-453I5.3",NA
"RP3-453I5.2",NA
"RP1-45N11.1",NA
"MIR4464",NA
"MAP3K7",NA
"RP1-177I10.1",NA
"MIR4643",NA
"CASC6",NA
"MTATP6P25",NA
"MTND4LP19",NA
"MTCO1P56",NA
"RN7SL415P",NA
"RP11-40G16.1",NA
"RP11-173O8.2",NA
"U3",NA
"RP1-149C7.1",NA
"RP11-596A13.1",NA
"LINC02531",NA
"U3",NA
"ATF1P1",NA
"RP1-23E21.2",NA
"COPS5P1",NA
"EPHA7",NA
"RP11-64I5.2",NA
"RP11-64I5.3",NA
"RP11-64I5.1",NA
"ENSG10010134649.1",NA
"RP11-524K14.1",NA
"RP3-463P15.1",NA
"RP3-399J4.2",NA
"RP3-399J4.3",NA
"RP3-399J4.4",NA
"MTCYBP36",NA
"CYCSP17",NA
"MANEA-DT",NA
"MANEA",NA
"RP11-374I15.1",NA
"RP1-84D21.2",NA
"KRT18P50",NA
"FUT9",NA
"UFL1-AS1",NA
"RN7SL797P",NA
"UFL1",NA
"FHL5",NA
"RNU4-70P",NA
"TYMSP1",NA
"RP11-304C16.3",NA
"EEF1GP6",NA
"RP3-417O22.3",NA
"GPR63",NA
"NDUFAF4",NA
"RN7SL509P",NA
"KLHL32",NA
"MMS22L",NA
"RP11-436D23.1",NA
"RP1-104O17.3",NA
"MIR2113",NA
"EIF4EBP2P3",NA
"RP11-111D3.2",NA
"RP11-67P15.1",NA
"RP1-273N12.4",NA
"POU3F2",NA
"FBXL4",NA
"RP3-364H10.1",NA
"MIR548AI",NA
"BDH2P1",NA
"FAXC",NA
"COQ3",NA
"PNISR",NA
"RP11-98I9.4",NA
"USP45",NA
"TSTD3",NA
"Y_RNA",NA
"CCNC",NA
"RP1-199J3.5",NA
"PRDM13",NA
"Y_RNA",NA
"MCHR2",NA
"MCHR2-AS1",NA
"NPM1P38",NA
"RP3-344J20.3",NA
"PRDX2P4",NA
"RP3-344J20.1",NA
"SIM1",NA
"SIM1-AS1",NA
"ASCC3",NA
"RP1-121G13.3",NA
"RP3-467N11.1",NA
"RP3-467N11.2",NA
"GRIK2",NA
"ACTG1P18",NA
"AP002528.1",NA
"AP002530.2",NA
"RP11-793L10.2",NA
"RP11-793L10.1",NA
"RP1-76C18.1",NA
"ENSG10010138723.1",NA
"RP11-363F12.1",NA
"R3HDM2P2",NA
"NPM1P10",NA
"RP11-685G11.1",NA
"RP11-427E4.1",NA
"HACE1",NA
"RNU6-897P",NA
"RP11-809N15.2",NA
"RP11-809N15.3",NA
"LIN28B-AS1",NA
"LIN28B",NA
"RNU6-1106P",NA
"BVES",NA
"BVES-AS1",NA
"POPDC3",NA
"PREP",NA
"RP3-355L5.4",NA
"RP3-355L5.3",NA
"RP3-359N14.3",NA
"LINC02836",NA
"RP3-359N14.1",NA
"RP11-114N1.1",NA
"RN7SKP211",NA
"PRDM1",NA
"ATG5",NA
"RP1-134E15.3",NA
"U4",NA
"RN7SL47P",NA
"RNU6-344P",NA
"RP11-404H14.1",NA
"CRYBG1",NA
"Y_RNA",NA
"RNA5SP211",NA
"RP3-335E1.1",NA
"Y_RNA",NA
"RTN4IP1",NA
"RNU6-527P",NA
"QRSL1",NA
"LINC02526",NA
"LINC02532",NA
"RNU6-117P",NA
"MIR587",NA
"CD24",NA
"MTRES1",NA
"BEND3",NA
"RNU6-1299P",NA
"PDSS2",NA
"RP11-300D11.3",NA
"SOBP",NA
"RP1-67A8.3",NA
"RP1-47M23.3",NA
"SCML4",NA
"SEC63",NA
"RNU6-437P",NA
"RP1-191J18.66",NA
"RP1-191J18.65",NA
"SNORA73",NA
"MTHFD2P3",NA
"RP1-111B22.3",NA
"OSTM1",NA
"Y_RNA",NA
"OSTM1-AS1",NA
"NR2E1",NA
"RP3-429G5.5",NA
"SNX3",NA
"RP1-128O3.5",NA
"RNA5SP212",NA
"RP1-128O3.7",NA
"RP1-128O3.4",NA
"RNU6-1144P",NA
"AFG1L",NA
"RP1-128O3.6",NA
"RP11-72I2.2",NA
"RP11-72I2.1",NA
"RP3-466I7.1",NA
"RNU6-770P",NA
"RP3-466I7.2",NA
"RP11-697G4.4",NA
"FOXO3",NA
"SUMO2P8",NA
"LINC00222",NA
"ZNF259P1",NA
"RP11-249L21.6",NA
"RP3-354J5.3",NA
"ARMC2",NA
"RP11-249L21.2",NA
"ATP5MFP2",NA
"ARMC2-AS1",NA
"SESN1",NA
"RP11-787I22.3",NA
"RNU6-653P",NA
"CEP57L1",NA
"CCDC162P",NA
"RP11-425D10.1",NA
"PTCHD3P3",NA
"RNY3P11",NA
"CD164",NA
"RP11-425D10.10",NA
"PPIL6",NA
"SMPD2",NA
"MICAL1",NA
"ZBTB24",NA
"RP5-919F19.5",NA
"AK9",NA
"FIG4",NA
"GPR6",NA
"RP11-181P4.2",NA
"WASF1",NA
"CDC40",NA
"METTL24",NA
"RP1-261K5.3",NA
"DDO",NA
"SLC22A16",NA
"RN7SL617P",NA
"CTA-331P3.1",NA
"RP11-346C16.4",NA
"RP11-346C16.6",NA
"CDK19",NA
"RP11-346C16.2",NA
"RP11-346C16.1",NA
"RP11-569A2.2",NA
"RNU6-957P",NA
"SNORA40C",NA
"RNU6-1115P",NA
"CNN2P9",NA
"RP3-418A9.3",NA
"AMD1",NA
"RP11-397G5.2",NA
"GTF3C6",NA
"RPF2",NA
"GSTM2P1",NA
"SLC16A10",NA
"RNU6-960P",NA
"RP11-428F8.2",NA
"MFSD4B",NA
"RP5-1112D6.7",NA
"REV3L",NA
"RP5-1112D6.8",NA
"FCF1P5",NA
"REV3L-IT1",NA
"BRD7P4",NA
"TRAF3IP2-AS1",NA
"RP3-415N12.1",NA
"RP3-487J7.4",NA
"TRAF3IP2",NA
"C6orf3",NA
"FYN",NA
"LINC02527",NA
"CCN6",NA
"TUBE1",NA
"FAM229B",NA
"LAMA4",NA
"RP1-142L7.5",NA
"RNU6-1226P",NA
"RP1-142L7.9",NA
"RP1-142L7.8",NA
"LAMA4-AS1",NA
"RP11-506B6.7",NA
"RP11-506B6.5",NA
"RFPL4B",NA
"RPSAP45",NA
"KRT18P65",NA
"FEM1AP3",NA
"RP11-506B6.8",NA
"RP1-105O18.1",NA
"PA2G4P5",NA
"RP11-505K1.1",NA
"RNU6-1163P",NA
"RP1-236J16.2",NA
"FCF1P10",NA
"RP1-236J16.3",NA
"SOCS5P5",NA
"RP11-437J19.1",NA
"LINC02518",NA
"RP11-346D19.1",NA
"RPS27AP11",NA
"LINC02541",NA
"RP1-249H1.2",NA
"RP1-249H1.3",NA
"MARCKS",NA
"MROCKI",NA
"LINC02880",NA
"HDAC2",NA
"HDAC2-AS2",NA
"NUDT19P3",NA
"HS3ST5",NA
"RNA5SP213",NA
"DNAJA1P4",NA
"RP3-399L15.1",NA
"RP3-399L15.2",NA
"RP3-383B8.1",NA
"RNU6-475P",NA
"RP11-126M14.1",NA
"LINC02534",NA
"FRK",NA
"RP11-702N8.3",NA
"TPI1P3",NA
"NT5DC1",NA
"COL10A1",NA
"NIP7P3",NA
"RP3-486I3.5",NA
"TSPYL4",NA
"DSE",NA
"RP3-486I3.4",NA
"TSPYL1",NA
"RP1-93H18.7",NA
"CBX3P9",NA
"KRT18P22",NA
"CALHM6-AS1",NA
"CALHM6",NA
"RP11-259P20.1",NA
"TRAPPC3L",NA
"CALHM5",NA
"CALHM4",NA
"RWDD1",NA
"RSPH4A",NA
"ZUP1",NA
"KPNA5",NA
"FAM162B",NA
"GPRC6A",NA
"RFX6",NA
"RNA5SP214",NA
"RP1-179P9.4",NA
"VGLL2",NA
"ROS1",NA
"RN7SKP18",NA
"RN7SKP51",NA
"RP1-179P9.3",NA
"RAP1BP3",NA
"RP1-92C8.3",NA
"DCBLD1",NA
"RNU6-253P",NA
"GOPC",NA
"NEPNP",NA
"NUS1",NA
"SLC35F1",NA
"RP11-632C17__A.1",NA
"RP11-57K17.1",NA
"CEP85L",NA
"BRD7P3",NA
"PLN",NA
"RP3-509L4.5",NA
"SSXP10",NA
"SELENOKP3",NA
"MCM9",NA
"ASF1A",NA
"RP11-351A11.1",NA
"FAM184A",NA
"Y_RNA",NA
"MIR548B",NA
"RP3-354N19.1",NA
"MAN1A1",NA
"RP3-354N19.3",NA
"RNU6-194P",NA
"RP1-193N13.1",NA
"MIR3144",NA
"RP11-96C13.1",NA
"RNU6-214P",NA
"RNA5SP215",NA
"COX6A1P3",NA
"RP11-100A16.2",NA
"TBC1D32",NA
"RNU6-1286P",NA
"Y_RNA",NA
"RP1-276J11.2",NA
"RP1-276J11.3",NA
"GJA1",NA
"RNU4-35P",NA
"RP1-172I22.1",NA
"RNU4-76P",NA
"RNU2-8P",NA
"RP11-129H15.1",NA
"SLC25A5P7",NA
"RP11-129H15.4",NA
"HMGB3P18",NA
"RNU1-18P",NA
"HSF2",NA
"RP3-425C14.4",NA
"SERINC1",NA
"RP3-425C14.6",NA
"PKIB",NA
"RP3-425C14.5",NA
"RP3-425C14.7",NA
"RP3-425C14.8",NA
"RP11-95G17.2",NA
"RP11-95G17.4",NA
"RN7SL564P",NA
"FABP7",NA
"SMPDL3A",NA
"ATP5MGP2",NA
"RP11-537D2.1",NA
"CLVS2",NA
"TRDN",NA
"TRDN-AS1",NA
"RP1-166D18.1",NA
"RP11-165C17.1",NA
"NKAIN2",NA
"RP11-374A22.1",NA
"RNF217-AS1",NA
"RNF217",NA
"TPD52L1",NA
"HDDC2",NA
"RP1-167O5.3",NA
"RP11-735G4.1",NA
"RP11-624M8.1",NA
"LINC02523",NA
"HEY2",NA
"NCOA7",NA
"NCOA7-AS1",NA
"RN7SKP56",NA
"HINT3",NA
"RNA5SP216",NA
"TRMT11",NA
"PPP1R14BP5",NA
"VIM2P",NA
"CENPW",NA
"MIR588",NA
"RNU6-200P",NA
"RP11-753G20.2",NA
"PRELID1P1",NA
"RP1-179E13.2",NA
"RSPO3",NA
"RNF146",NA
"ECHDC1",NA
"RNA5SP217",NA
"YWHAZP4",NA
"RP1-177A13.1",NA
"RP3-403A15.1",NA
"KIAA0408",NA
"RP3-403A15.5",NA
"SOGA3",NA
"C6orf58",NA
"RP11-151M7.1",NA
"RP11-325O24.1",NA
"RP11-325O24.5",NA
"RP11-325O24.2",NA
"LINC02536",NA
"THEMIS",NA
"PTPRK",NA
"PTPRK-AS1",NA
"RP1-86D1.5",NA
"EEF1DP5",NA
"Y_RNA",NA
"RP1-6P5.2",NA
"Y_RNA",NA
"LAMA2",NA
"MESTP1",NA
"BMPR1AP1",NA
"RNU6-861P",NA
"RP1-69D17.4",NA
"RP1-69D17.3",NA
"ARHGAP18",NA
"RP11-174C7.1",NA
"B3GALNT2P1",NA
"RP11-174C7.3",NA
"TMEM244",NA
"L3MBTL3",NA
"RP11-73O6.3",NA
"SAMD3",NA
"TMEM200A",NA
"Y_RNA",NA
"RP11-102N11.1",NA
"SMLR1",NA
"EPB41L2",NA
"AKAP7",NA
"RP1-209B5.2",NA
"ARG1",NA
"MED23",NA
"ENPP3",NA
"RNU4-18P",NA
"OR2A4",NA
"CTAGE9",NA
"RP5-988G15.1",NA
"MIR548H5",NA
"ENPP1",NA
"SELENOKP2",NA
"RN7SKP245",NA
"RP1-131F15.2",NA
"RP11-69I8.2",NA
"RP1-131F15.3",NA
"CCN2",NA
"RP11-69I8.3",NA
"RP3-523C21.2",NA
"MIR548AJ1",NA
"RP3-523C21.3",NA
"LINC01013",NA
"EEF1A1P36",NA
"MOXD1",NA
"STX7",NA
"TAAR9",NA
"TAAR8",NA
"TAAR7P",NA
"TAAR6",NA
"TAAR5",NA
"TAAR4P",NA
"RP11-295F4.7",NA
"TAAR3P",NA
"TAAR2",NA
"TAAR1",NA
"HLFP1",NA
"VNN1",NA
"CCNG1P1",NA
"VNN3",NA
"VNN2",NA
"RP1-55C23.7",NA
"RBM11P1",NA
"SLC18B1",NA
"SNORD101",NA
"SNORD100",NA
"SNORA33",NA
"HMGB1P13",NA
"RP5-1181K21.4",NA
"LINC00326",NA
"RP11-314E23.2",NA
"MTCYBP4",NA
"EYA4",NA
"RP1-283K11.3",NA
"RP1-283K11.2",NA
"TARID",NA
"HSPE1P21",NA
"RP11-704J17.5",NA
"FTH1P26",NA
"LINC01312",NA
"TCF21",NA
"TBPL1",NA
"RP1-73H22.5",NA
"SLC2A12",NA
"CTA-444M12.3",NA
"CTA-444M12.4",NA
"HMGA1P7",NA
"RN7SL408P",NA
"SGK1",NA
"RPS29P32",NA
"RNA5SP218",NA
"Y_RNA",NA
"RP3-528L19.1",NA
"KRT8P42",NA
"LINC01010",NA
"RP3-528L19.2",NA
"CHCHD2P4",NA
"CT69",NA
"RP11-557H15.4",NA
"FAM8A6P",NA
"RP11-557H15.5",NA
"CTA-31J9.2",NA
"RP1-287H17.1",NA
"MEMO1P2",NA
"ALDH8A1",NA
"RP11-349J5.2",NA
"HBS1L",NA
"MIR3662",NA
"CTA-212D2.2",NA
"MYB",NA
"MYB-AS1",NA
"MIR548A2",NA
"RP1-32B1.4",NA
"AHI1",NA
"RP3-388E23.2",NA
"RP3-388E23.3",NA
"Y_RNA",NA
"LINC00271",NA
"GAPDHP73",NA
"RP1-38C16.2",NA
"HMGB1P17",NA
"RP11-394G3.2",NA
"PDE7B",NA
"RP11-394G3.3",NA
"RP11-371H1.1",NA
"RP13-143G15.4",NA
"COX5BP2",NA
"RP11-472E5.3",NA
"MTFR2",NA
"BCLAF1",NA
"RP3-406A7.1",NA
"RP3-406A7.7",NA
"MAP7",NA
"RP3-406A7.3",NA
"RP3-406A7.5",NA
"NDUFS5P1",NA
"RN7SKP299",NA
"RP3-325F22.5",NA
"MAP3K5",NA
"MAP3K5-AS1",NA
"RNA5SP219",NA
"RP11-549D23.1",NA
"PEX7",NA
"ENSG10010139790.1",NA
"RP11-55K22.2",NA
"SLC35D3",NA
"Y_RNA",NA
"NHEG1",NA
"RP11-204P2.3",NA
"IL20RA",NA
"IL22RA2",NA
"IFNGR1",NA
"OLIG3",NA
"BTF3L4P3",NA
"RP11-95M15.1",NA
"RP11-95M15.3",NA
"RP11-95M15.2",NA
"LINC02539",NA
"Y_RNA",NA
"WAKMAR2",NA
"TNFAIP3",NA
"RP11-10J5.2",NA
"LINC02528",NA
"LINC02865",NA
"PERP",NA
"ARFGEF3",NA
"PBOV1",NA
"SMIM28",NA
"RP3-422G23.3",NA
"MARCKSL1P2",NA
"HEBP2",NA
"NHSL1",NA
"MIR3145",NA
"RP11-43P8.2",NA
"RP11-390P2.2",NA
"RP11-390P2.4",NA
"CCDC28A-AS1",NA
"CCDC28A",NA
"ECT2L",NA
"ACKR4P1",NA
"RP3-509I19.6",NA
"REPS1",NA
"ABRACL",NA
"HECA",NA
"RP1-225E12.2",NA
"RP1-225E12.3",NA
"TXLNB",NA
"RP11-445F6.2",NA
"RP11-12A2.1",NA
"CITED2",NA
"LINC01625",NA
"ATP5PBP6",NA
"RP11-15H7.2",NA
"FILNC1",NA
"RP5-899B16.2",NA
"RP5-899B16.3",NA
"RP3-332B22.1",NA
"RP3-460G2.1",NA
"RNA5SP220",NA
"MIR3668",NA
"RP11-515I12.1",NA
"MIR4465",NA
"RP11-471B18.1",NA
"RP11-432L12.1",NA
"RP11-63E9.2",NA
"RP11-63E9.1",NA
"RN7SKP106",NA
"NMBR",NA
"RP11-137J7.3",NA
"NMBR-AS1",NA
"GJE1",NA
"VTA1",NA
"RP11-753B14.1",NA
"ADGRG6",NA
"RP11-440G9.1",NA
"RP11-452E5.1",NA
"RP1-67K17.3",NA
"HIVEP2",NA
"RP1-67K17.4",NA
"RP11-439L18.1",NA
"LINC01277",NA
"RP1-45I4.3",NA
"AIG1",NA
"RP1-45I4.2",NA
"RP1-95L4.2",NA
"RP1-95L4.3",NA
"RP1-95L4.4",NA
"RP1-20N2.7",NA
"ADAT2",NA
"TUBB8P2",NA
"RNA5SP221",NA
"PEX3",NA
"RP1-20N2.8",NA
"VDAC1P8",NA
"FUCA2",NA
"PHACTR2",NA
"PHACTR2-AS1",NA
"RP3-468K18.5",NA
"LTV1",NA
"RP3-468K18.7",NA
"RP3-468K18.6",NA
"ZC2HC1B",NA
"PLAGL1",NA
"HYMAI",NA
"ENSG10010134178.1",NA
"RP3-340H11.2",NA
"SF3B5",NA
"STX11",NA
"TPT1P4",NA
"RP1-91J24.1",NA
"UTRN",NA
"RP1-91J24.3",NA
"RP11-106E7.1",NA
"RP11-277I20.2",NA
"RP11-277I20.3",NA
"RP11-324P13.1",NA
"EPM2A",NA
"RNU1-33P",NA
"RP1-28C20.1",NA
"RP3-466P17.1",NA
"RP3-466P17.2",NA
"RP11-545I5.5",NA
"RP3-466P17.4",NA
"RP3-466P17.3",NA
"FBXO30",NA
"FBXO30-DT",NA
"SHPRH",NA
"GRM1",NA
"FUNDC2P3",NA
"RNA5SP222",NA
"RP1-69B13.2",NA
"RAB32",NA
"RP11-715G15.1",NA
"ADGB",NA
"RP11-715G15.2",NA
"RNU6-906P",NA
"KATNBL1P6",NA
"STXBP5-AS1",NA
"RP11-497D6.3",NA
"RP11-497D6.5",NA
"LUADT1",NA
"STXBP5",NA
"RP11-361F15.5",NA
"YAP1P1",NA
"SAMD5",NA
"RP11-307P5.1",NA
"RP11-307P5.2",NA
"RP11-242F11.3",NA
"RP11-242F11.2",NA
"RP11-631F7.2",NA
"RP11-631F7.3",NA
"RP11-631F7.1",NA
"SASH1",NA
"RNU6-1222P",NA
"CYP51A1P3",NA
"SNRPEP6",NA
"RPSAP40",NA
"UST",NA
"UST-AS1",NA
"UST-AS2",NA
"RP11-365H23.1",NA
"RP1-111D6.3",NA
"TAB2",NA
